TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
29.738666667,-222.127,27.9779,-4.16144,10.9681,-2.15492,4.89504,0.0428171,5.57498,-1.21709,10.5653,5.56242,7.04549,0.130273,3.34346,-0.5674,5.59024,-1.39597,1.26815,-4.17123,4.76365,1.79199
29.760000000,-221.378,26.8912,-3.33992,9.75078,-0.824998,10.7083,1.94171,8.31365,-6.49675,6.56329,4.9524,6.10393,-6.34425,3.15367,-1.75227,4.12603,-2.91748,1.61769,-1.07083,5.38819,1.78262
29.781333333,-195.258,26.4012,5.8929,8.26104,-2.008,4.73241,-1.72798,9.21622,-3.87128,5.31225,-1.89774,6.89168,-3.01682,6.05289,-2.7565,4.33946,-2.37067,1.05416,1.28494,0.415814,0.938459
29.802666667,-182.329,26.5099,-5.29848,12.4804,-2.64148,5.09273,-1.87307,12.2851,-6.33651,0.621603,-2.22886,10.5974,4.49437,5.1901,2.45739,3.4901,-9.19831,2.25707,1.95396,-2.15069,0.475121
29.824000000,-216.269,30.0889,1.35503,11.783,-5.02668,4.78249,-0.698786,11.0131,-0.150212,0.286523,-2.19774,7.28666,0.334118,5.97074,2.24671,6.38761,-7.86549,-0.766373,-1.96527,1.72298,-1.07434
29.845333333,-254.025,39.3501,4.3688,14.9692,5.02973,10.3684,2.34931,8.67646,-0.57566,2.97453,-0.670129,5.68244,-2.89696,3.94034,-0.269893,5.43622,-7.18806,1.61,-2.4971,3.16425,-0.00806953
29.866666667,-267.108,34.7909,3.07952,13.2852,2.10701,6.55884,6.09757,10.0932,-2.26335,0.806735,-3.02823,7.22305,-1.02912,1.93385,-1.41581,4.00166,-7.36,-2.41136,-3.33977,1.47667,-3.24824
29.888000000,-225.964,14.3532,3.2332,14.1046,7.3358,12.134,4.11735,10.0986,0.238495,4.13083,-8.33808,4.69056,1.37279,4.30219,-1.98,3.46519,-1.11812,1.81092,-0.157106,-0.311422,0.00433617
29.909333333,-147.483,7.2085,-7.92712,-0.727857,3.46098,13.0257,-0.621162,5.24571,2.05822,2.73889,-1.84771,2.57634,-4.01165,4.57665,0.76507,4.36844,-3.76374,0.490779,-4.40986,2.07481,-0.532794
29.930666667,-151.327,10.4697,-1.43327,3.10065,-1.12611,7.3236,-5.41412,3.34373,0.0135655,2.71696,-2.89168,4.17035,-1.93967,7.17843,1.04083,4.16657,-4.10551,2.48046,-2.81407,3.56914,-0.95911
29.952000000,-163.536,13.4675,4.43916,4.24193,-3.0936,8.24319,-2.83043,4.44974,0.907853,5.51084,-0.193476,5.92039,-0.636078,6.48182,-0.633857,3.32982,-5.96382,3.8386,-2.02463,3.02356,-1.19826
29.973333333,-153.218,18.3748,-6.90954,0.424408,1.41256,5.73011,-2.29123,6.75894,-0.688715,7.17219,0.0424251,4.44635,-2.76857,8.83801,1.46898,4.0262,-4.97109,-0.16364,-1.36674,2.77353,-1.22075
29.994666667,-179.389,26.4864,-11.6564,4.44955,-1.96854,12.1713,-6.45797,4.81916,-5.56299,4.68329,-5.90736,7.87447,-0.504455,7.08003,3.01101,4.69144,-6.81797,3.58549,-5.28541,1.41081,-2.58697
30.016000000,-208.082,34.8347,-6.52288,13.155,-3.11866,8.5713,-0.900455,7.17579,-1.83071,5.16838,-6.79174,10.4298,-5.88277,8.72839,-2.67044,4.66013,-6.61265,6.54496,-5.01528,2.79352,-1.24007
30.037333333,-210.679,32.898,-3.32142,9.99454,-1.38493,6.2665,2.04291,4.81005,0.945318,6.28724,-5.1968,9.86836,-6.7438,6.88148,-0.706555,4.05075,-6.3433,5.58344,-4.01762,2.97151,-3.92743
30.058666667,-188.304,25.4673,-3.87115,11.1029,-4.18857,12.1172,-10.5701,13.1089,-7.04069,3.60789,-0.321888,11.5252,-3.28647,3.32914,-2.54512,2.86818,-3.07659,6.32419,-1.56121,-0.920076,-0.00209062
30.080000000,-187.037,25.0067,-4.33879,11.1832,-2.18089,11.885,-9.2007,11.4416,-6.26855,2.98638,-0.996306,9.28158,-3.87136,4.64133,0.730694,6.45213,-2.79346,7.92015,-4.13721,-0.167756,-2.51714
30.101333333,-223.263,31.6833,1.09899,6.53479,-0.817834,7.51061,-3.30921,11.8927,-3.22222,6.49827,-1.98361,3.55038,-5.36068,1.59265,0.535579,4.88895,-2.00418,3.40621,-1.69107,0.896146,-2.99033
30.122666667,-244.443,43.5674,-3.91982,6.45818,0.0381529,4.94998,0.557641,10.5787,3.30905,6.50517,1.6594,2.8895,-1.66429,3.19873,-1.64122,4.06979,-2.20583,1.46796,-2.02986,1.21548,0.241679
30.144000000,-189.482,7.07913,0.997576,15.4562,-2.97539,2.39952,4.26206,8.20594,-3.05589,8.6141,-0.860364,4.13817,-5.32145,5.45139,0.0430084,3.52476,4.52646,5.701,-0.524501,2.41771,-0.992051
30.165333333,-165.397,9.22139,7.59029,15.204,-1.01842,8.64102,-1.88043,4.4344,-4.30769,3.03738,0.728769,5.35243,-3.12987,3.82162,-2.48894,5.05255,-1.82911,7.44218,-1.78161,1.43279,-1.86836
30.186666667,-169.426,5.08096,8.64104,10.5289,-5.95681,8.84181,-0.368034,5.15755,1.50021,1.90242,-0.527745,8.86343,-2.75576,2.05525,0.605249,6.77125,-2.09906,7.40604,-3.13621,-1.28653,-0.620302
30.208000000,-175.117,-1.39442,10.5005,19.854,-7.90556,5.87504,0.627685,6.35126,-2.17013,5.79781,-0.661096,4.94843,-2.21296,5.48062,-3.63692,3.97658,-4.05448,4.43046,-1.5342,2.40812,-2.20464
30.229333333,-177.721,-4.36276,4.61423,22.4098,-16.5079,6.59012,-0.445123,10.4643,-1.54385,6.41767,-3.45866,5.95832,-2.13087,8.85085,-2.58467,6.13305,-1.09876,5.74215,-1.97263,3.48357,0.290189
30.250666667,-174.251,-4.23985,7.09594,27.9969,-12.5868,10.1978,-2.97228,8.31634,-1.47072,5.16876,-2.35611,8.15652,-7.28141,8.14753,-2.63419,7.39333,-2.02141,5.31011,-3.01233,3.96542,0.748676
30.272000000,-172.053,-9.42936,7.43589,26.3463,-14.3188,10.0569,-0.536235,8.62745,-3.4077,6.44537,-2.72637,8.02372,-4.91993,7.13311,-1.96677,7.26594,-3.06369,4.07312,-1.7111,3.05874,-1.41619
30.293333333,-168.442,4.83284,6.79831,27.5376,-17.7861,10.6563,-6.62308,9.56207,-8.67382,4.87325,-8.26929,6.40717,-6.05539,7.573,-5.96208,6.62941,-5.40088,4.24346,-6.86721,1.84938,-2.14314
30.314666667,-175.428,-1.06216,6.51938,25.2522,-11.2276,10.3904,-2.40539,9.03898,-3.91347,5.39605,-2.9895,4.12783,-4.15867,4.13829,-2.81606,5.35064,-2.7014,3.68554,0.182174,2.36239,0.075722
30.336000000,-182.521,-1.21105,6.99153,23.2762,-11.9484,8.15446,-2.18056,10.9318,-5.07887,2.33204,-3.02036,1.20994,-4.62135,4.69996,1.368,7.25392,-2.18795,5.17164,-2.8377,4.96957,0.181004
30.357333333,-207.687,15.2942,9.10082,16.7998,-2.85225,10.4595,-5.20603,11.6185,-0.135075,4.33628,-1.48339,6.3268,-0.0721204,3.33859,-2.10177,6.31787,-2.26558,3.92523,-1.99804,2.946,-1.82541
30.378666667,-221.122,24.2566,5.61293,11.9954,-4.21559,11.3344,0.0669598,6.35353,3.28147,1.12428,-2.32856,2.21513,-2.16659,2.20139,-0.808942,4.35532,-1.01827,1.6252,-2.56896,4.73309,1.29682
30.400000000,-240.347,32.4124,6.11472,6.43828,-4.97439,5.87481,-3.06333,5.85638,-0.351045,1.34247,-5.94274,0.0572525,-2.76655,2.27562,-2.83497,2.39443,-0.546702,1.56645,-0.987603,3.91868,0.598298
30.421333333,-188.62,-0.913514,15.7533,5.76761,-7.32129,8.4763,-0.728936,4.94931,0.533544,1.92613,-2.19919,4.05513,-3.38544,1.92417,-3.16249,3.74754,-2.01581,5.50739,-2.45827,3.71398,-1.69044
30.442666667,-164.325,11.6861,4.79323,3.30372,-5.36705,9.31806,-2.71247,3.82493,-1.34864,-1.82394,-4.86729,7.79385,-0.905985,4.11549,-1.50904,6.19307,-4.22933,5.83335,-3.1819,1.6655,-4.36757
30.464000000,-162.707,11.8385,-3.60312,3.26419,-2.10877,6.71,-4.12638,-0.0854591,-3.90293,-0.280786,0.35262,9.25743,-1.05085,2.21375,-1.80113,4.61296,-3.59491,1.78435,-6.67255,-0.869375,-2.58415
30.485333333,-171.054,19.1047,-15.0679,5.8021,-4.64791,5.60421,-4.34996,-2.61882,-5.11445,1.76368,1.18916,4.77396,-3.54491,2.59453,-2.68043,5.31985,-8.28649,3.96618,-6.38604,-2.46112,0.336798
30.506666667,-179.674,19.3242,-17.1785,7.05846,-0.859492,6.17773,-6.59015,-4.85735,-8.56424,1.54731,-1.16167,2.77875,-2.60451,4.12358,-0.737261,2.69101,-8.89596,2.75793,-8.14261,-1.91884,-0.0935883
30.528000000,-187.337,20.7648,-12.2638,10.5887,-1.96852,13.7577,-5.45238,2.21505,-6.70693,2.76983,-0.0239551,1.69135,-1.74828,5.47179,2.34517,-0.394754,-5.29543,4.92814,-2.6466,1.3927,-1.53061
30.549333333,-223.027,51.2885,-4.24957,6.96585,-0.552398,6.52857,-0.862733,4.60782,-5.00602,0.465167,-1.7346,4.13291,-1.90282,2.66301,-2.50815,0.288314,-5.85868,0.522837,-5.34974,1.30365,-1.2856
30.570666667,-221.638,35.7013,6.98389,-1.18077,3.62337,13.4222,-1.81686,9.05538,-4.08314,4.14726,-3.19508,5.35887,0.726411,3.11441,2.73705,0.866816,-3.2554,0.256696,-4.0962,-0.763906,0.82354
30.592000000,-240.421,45.3119,-0.268038,4.55465,4.29984,10.4526,4.26001,5.16394,-2.80173,1.03066,-3.26622,3.43366,0.287906,5.5199,1.76121,0.235187,-3.45677,-3.69444,-4.8895,1.11296,1.23946
30.613333333,-246.484,50.262,-6.41717,4.37508,5.37517,8.1597,4.92114,6.58541,0.276995,4.19888,-2.17598,5.00627,0.626457,5.89537,-0.873156,3.78268,-2.06339,-0.36688,-6.18911,1.86859,1.4573
30.634666667,-250.058,52.6198,-5.49675,2.72698,3.09004,8.8665,2.90141,5.9081,0.30671,4.7382,-1.6846,4.89559,1.30418,5.35839,-2.25764,3.87498,-1.57396,-0.427132,-4.25479,2.22794,-0.0255606
30.656000000,-239.288,40.21,0.589714,0.651031,-1.37323,7.75576,-0.890596,5.71634,-4.02996,2.59503,-1.47967,5.79597,0.509375,4.10187,0.170792,3.77633,-0.811375,1.09782,-3.71582,0.959732,-2.04311
30.677333333,-165.943,9.60242,15.433,8.95098,-4.42762,9.56059,-1.48207,-0.277866,-2.80802,0.717546,-3.59829,2.87759,-0.714901,2.91532,-2.73001,-0.647861,-7.51518,1.6621,-3.51476,0.561297,-2.18448
30.698666667,-169.856,10.7352,13.108,8.86147,-7.00967,8.81617,-2.06101,2.38107,-1.36944,3.10819,-3.42603,6.99947,1.37379,7.54717,0.461997,5.54769,-5.45801,4.25994,-5.65032,-1.15151,-3.59709
30.720000000,-178.112,12.01,14.8974,8.49989,-6.42239,3.95447,-2.68318,4.43366,0.39153,2.75464,0.583804,6.34841,-3.83355,1.67706,-1.04465,4.91895,-2.96717,5.87366,-4.7466,0.606625,-3.60266
30.741333333,-231.353,38.2289,6.32054,8.52904,0.67599,12.5825,-2.01931,2.52268,-3.68732,-1.39464,1.01157,4.70527,1.29427,5.40094,0.570065,4.51928,-1.66439,-0.0238714,-4.58728,2.12991,0.607837
30.762666667,-246.179,49.0961,-2.38199,7.15604,3.26002,9.93398,1.11598,3.30242,-1.32254,0.159157,-0.091916,4.69012,-0.279006,6.24192,-1.20289,3.056,-1.91242,2.44575,-1.00815,1.89382,-1.1915
30.784000000,-252.174,44.0176,-4.30569,5.48381,-0.761064,7.1145,-1.34921,3.89969,-3.65591,2.01429,0.423316,8.63466,-0.768805,4.22467,-3.14719,5.44978,-0.115271,2.2184,-4.68114,2.00708,-1.78087
30.805333333,-164.294,18.0158,-26.0668,11.5409,-1.54978,4.3964,-4.8063,2.89441,-6.69046,3.01236,-4.57153,1.24153,-4.47028,3.5752,-2.98273,3.36709,-3.14129,0.677518,-1.91909,2.43598,-1.32685
30.826666667,-156.648,9.85852,-2.82568,9.57333,3.98052,9.73734,-1.92009,4.97807,-0.111955,0.57202,-4.0461,1.35038,-3.69524,5.01267,-1.0822,7.71941,-2.50885,3.79457,-3.3626,3.94475,-2.15015
30.848000000,-162.282,6.39676,0.080607,11.308,5.613,12.8101,-2.44056,1.86656,-2.38398,-3.2844,-3.12595,1.8032,-3.60058,2.91837,-3.43927,3.14747,-3.10765,4.15033,-1.86197,2.086,-1.51896
30.869333333,-165.138,5.29745,3.83961,14.3664,6.80938,11.8235,-3.92856,3.29713,-1.53917,0.663251,-2.65015,3.52135,-2.03861,6.59991,-0.761461,3.44833,-3.06934,3.87632,-1.96952,3.10876,-3.88211
30.890666667,-174.682,9.75782,-3.14107,14.158,8.35498,11.82,-0.960195,5.41439,-5.26677,-1.10283,-3.74783,1.04059,1.55198,3.8379,0.393398,1.79599,-4.23658,-0.746797,0.0585204,1.62279,-2.45915
30.912000000,-160.622,10.8751,-2.18669,7.77958,6.60371,11.9904,-2.39027,2.47812,-2.12507,1.21782,-1.65206,-0.184229,1.78713,3.59924,0.234098,2.59215,-0.904324,-1.20593,-0.726055,-0.0228278,0.526881
30.933333333,-139.436,13.6451,-15.204,9.25569,-1.69171,6.73656,-3.93866,5.39577,-2.54283,3.47792,-3.84261,4.03498,-1.01404,4.58688,-0.190675,3.80585,-4.64133,1.97289,-3.98697,2.89534,-4.09055
30.954666667,-155.539,14.7379,-9.94662,10.739,1.77901,9.30185,0.191626,6.19719,0.498616,4.43693,-1.61252,1.64,-2.28318,2.73982,-2.12003,2.55354,0.0311733,4.35898,1.31459,2.41265,-0.705566
30.976000000,-166.559,13.1391,-13.5966,6.90606,2.52286,11.5153,-3.54055,6.79466,-3.90702,5.3418,-4.51702,1.82591,-4.9266,2.8566,0.0172489,0.491896,-5.03367,1.16054,-2.6513,3.13645,-1.22497
30.997333333,-162.987,17.3455,-7.45085,9.42651,2.25198,11.924,-0.123573,8.9895,0.37766,3.61194,-4.07506,0.885566,-3.58064,5.1989,2.11019,4.50029,-2.78435,0.06928,-2.8227,2.99932,-2.22943
