TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
201.898666667,1.54924,0.245533,2.12093,1.30156,0,0.184898,0.0553981,0.917108,2.42941,0.117187,0.89488,0.0893902
201.941333333,1.65844,0.0970994,1.92826,1.38788,0,0.0625863,0.270968,1.03741,2.81928,0.269671,0.602855,0.000486538
201.984000000,1.39487,0.295966,2.00202,1.59107,0.00649049,0.0437221,0.156238,1.29953,2.84536,0.0772762,0.605473,0.000672833
202.026666667,1.80874,0.357658,1.7754,1.72267,0,0.0357109,0.0332184,1.53572,2.40101,0.0550591,0.550596,0.171097
202.069333333,2.27763,0.313904,1.61633,1.44428,0,0.132501,0,1.54558,2.1727,0.278819,0.313743,0.308272
202.112000000,2.07207,0.155556,1.68862,1.0238,0,0.423425,0.00585637,1.65403,2.11953,0.403043,0.472642,0.320664
202.154666667,1.48801,0.0299978,1.50228,1.43654,0,0.176004,0.049699,1.29388,1.78052,0.398308,1.61959,0.190951
202.197333333,1.07439,0.0140225,1.28651,1.5097,0.131053,0.231155,0.186999,0.565045,1.44379,0.348722,2.40535,0.132084
202.240000000,0.752613,0.305587,0.761913,1.07341,0.101259,0.365043,0.191265,0.442933,0.787607,0.31656,2.86514,0.12387
202.282666667,0.42556,0.300452,0.520142,1.21009,0.217324,0.335888,0.204402,0.43085,0.631209,0.186076,3.22519,0.00115732
202.325333333,0.171463,0.224684,0.80422,1.01235,0.268851,0.749288,0.0764048,0.489344,0.343504,0.163559,3.3699,0
202.368000000,0.36108,0.152521,1.11377,0.76839,0.208923,0.885873,0.0569736,0.363422,0.400531,0.183484,3.16011,0
202.410666667,0.727153,0.221943,1.40594,0.528847,0.117614,0.778904,0,0.755331,0.804007,0.138918,2.6288,0.0495481
202.453333333,0.803775,0.262443,1.79201,0.39963,0.0697903,0.759517,0.00725603,1.0656,0.959782,0.0622372,2.25347,0.079371
202.496000000,0.246249,0.2721,1.81105,0.541226,0.0166804,0.654069,0,1.21066,0.672593,0.0561659,1.96886,0.209241
202.538666667,0.0365325,0.0914551,1.97751,0.142656,0.0280807,0.573953,0.216815,0.89455,0.544856,0.101562,1.8512,0.329888
202.581333333,0.247954,0.0436999,1.89004,0.0106663,0.0273618,0.630635,0.242393,0.774089,0.794997,0.0713954,2.26062,0.339049
202.624000000,0.727033,0.135905,1.08134,0.013831,0.580239,0.696439,0.088227,0.97255,0.98027,0.0754808,2.45789,0.0372901
202.666666667,1.23445,0.134297,0.655627,0.479691,0.535588,0.87155,0.0477983,0.785693,1.13848,0.513682,2.0743,0
202.709333333,1.70429,0.0494816,1.0328,0.733214,0.533532,1.12666,0.0750114,0.864189,1.64834,0.618274,1.33627,0.124859
202.752000000,0.841475,0.267689,0.717154,0.592319,0.461706,0.385478,1.39882,0.628292,0.891637,0.707055,0.400681,1.83952
202.794666667,0.583737,0.278187,0.101332,0.671733,0.386866,0.525542,1.21104,0.94002,0.472099,0.422573,0.0228188,2.48359
202.837333333,0.538824,0.135481,0.0179663,0.507274,0.566457,0.603626,0.991486,0.939003,0.263946,0.306849,0.000217194,2.73224
202.880000000,0.502367,0.113001,0.0310918,0.547444,0.347291,0.532441,0.902055,0.566805,0.694373,0.227031,0.262246,2.61868
202.922666667,0.456537,0.0482567,0.211134,0.698174,0.323771,0.620958,1.11889,0.169403,0.730788,1.0075,0.802452,1.74642
202.965333333,0.416347,0.00158466,0.947545,0.615898,0.138579,0.422793,0.857195,0.153946,0.801001,1.38152,0.59072,1.30116
203.008000000,0.611448,0.0216694,1.60776,0.716331,0.158678,0.330348,0.11961,0.174031,1.30929,1.61169,0.535657,0.964247
203.050666667,1.17976,0.139844,1.72097,0.838512,0.16501,0.160827,0.121228,0.585427,2.01214,1.38852,0.342223,0.268389
203.093333333,1.18145,0,1.5434,1.00749,0.294057,0.880555,0.0861387,0.124623,2.67289,0.528024,1.27683,0.202221
203.136000000,0.686593,0.00540887,1.30619,1.16332,0.190429,0.945184,0.142329,0.22822,1.96984,0.207574,2.35983,0.126277
203.178666667,0.576694,0.0852966,0.825417,1.19882,0.112937,0.911457,0.204532,0.36362,1.34559,0.382311,2.78906,0.0468584
203.221333333,0.507767,0.201472,0.804077,1.37704,0.0179609,0.894761,0.179484,0.31873,1.01626,0.348015,2.99554,0.0307581
203.264000000,0.320805,0.00225543,0.823994,1.61867,0.0189326,0.887462,0.17661,0.570839,1.24752,0.345384,2.77138,0.0263085
203.306666667,0.679645,0.00264009,0.636093,1.94429,0.0905701,0.592232,0.187533,1.12467,1.30871,0.405572,2.15497,0.0894438
203.349333333,1.19744,0.00305001,0.451315,1.8874,0.333504,0.411291,0.16832,1.85603,1.16158,0.314614,1.34425,0.120666
203.392000000,0.854152,0.00380442,0.674593,1.2738,0.249868,0.41572,0.377682,0.751814,1.27731,0.104984,1.17407,1.57202
203.434666667,0.385499,0.0647932,0.325093,0.639069,0.210806,0.65877,0.22262,0.583211,0.933532,0.19177,1.34536,1.70616
203.477333333,0.468425,0.334981,0.00482181,0.122877,0.471119,0.664382,0.0979999,0.913211,0.764964,0.334734,1.33952,1.67351
203.520000000,0.705239,0.536675,0.00225445,0.107751,0.385034,0.581872,0.238466,1.10528,0.65389,0.475552,1.11641,1.60389
203.562666667,0.628866,0.713597,0.00117139,0.119976,0.0570562,0.463335,0.24376,1.28096,0.707466,0.813938,0.566082,1.2759
203.605333333,1.05175,1.0497,0.0004043,0.590357,0.392685,0.250593,0.145088,1.02934,0.446678,1.51118,0.0166602,0.0746985
203.648000000,1.03752,1.14171,6.03915e-05,0.598949,0.77041,0.250866,0.295396,0.869646,0.646919,1.95062,0.00032632,0.00751099
203.690666667,1.2319,1.13438,0.00040055,0.694722,0.91227,0.335034,0.377857,0.962373,0.649379,1.95623,0.000206431,0
203.733333333,1.52199,1.10841,0.00216802,1.15749,0.356,0.272434,0.29578,1.25737,0.692111,1.95891,0,0.0985379
203.776000000,1.35151,0.403721,0,1.92739,0,0.31421,0.390942,1.60217,1.75851,1.06244,0,0.137153
203.818666667,0.901968,0.642983,0.157437,2.10051,0,0.31644,0.322871,1.33013,1.53065,0.517681,0,0.154624
203.861333333,0.815999,0.528434,0.314375,2.10515,0.00621346,0.385887,0.143027,1.42265,0.789358,0.304176,0.104276,0.0965232
203.904000000,0.366064,0.636221,0.55129,1.45799,0.162266,0.758777,0.115617,0.981468,0.208468,0.226407,0.72372,0
203.946666667,0.199051,0.590002,0.975294,0.689399,0.157665,0.908731,0.0965955,1.13967,0.0482622,0.0830846,1.58313,0.112742
203.989333333,0.296612,0.357617,1.27891,0.431962,0.0707317,0.842765,0.108823,1.1374,0.0245789,0.0739852,2.14668,0.243577
204.032000000,0.173834,0.378728,1.47074,0.042808,0.0684765,1.12266,0.238177,1.03437,0.328864,0.174745,2.227,0.115879
204.074666667,0.450497,0.696957,1.05227,0.240419,0.552704,1.13588,0.202916,0.646359,0.336886,0.659247,1.89077,0.104856
204.117333333,0.662907,0.839774,0.0112141,1.23716,0.50769,1.22879,0.14771,0.641764,0.240946,2.18655,0.129349,0.113878
204.160000000,0.735508,1.0669,0.00244086,1.3305,0.799136,0.517453,0.10741,0.863491,0.554032,2.51117,0.0669712,0.0201379
204.202666667,0.798855,1.03319,0.0328005,0.994332,1.17291,0.037147,0.129821,1.04688,0.723614,2.6293,0.0394876,0
204.245333333,1.14475,0.838529,0.00277273,0.931028,1.03572,0.266561,0.184104,0.692309,0.732639,2.42516,0.000805984,0
204.288000000,2.11416,0.439793,0.373616,1.17036,0.940532,0.441446,0.23574,0.494454,1.0503,1.55339,0.0356054,0
204.330666667,1.25456,0.0778649,0.543084,1.07225,0.00272925,1.59268,0.182543,0.0393599,0.798171,0.466862,2.16742,0.000730968
204.373333333,0.338258,0.204539,0.140868,1.01456,0.00772831,1.39493,0.0995539,0.379564,0.214435,0.439078,2.53387,0.0115862
204.416000000,0.222487,0.232259,0.0644753,1.09623,0.12976,1.39404,0.121999,0.72027,0.000472429,0.190795,2.26539,0.0169846
204.458666667,0.581372,0.31108,0.00237356,0.860594,0.231938,1.39285,0.130138,0.951706,0.116926,0.281137,1.77139,0.0174165
