TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
236.202666667,0.695889,0.274964,2.35465,0.186838,0,1.17367,1.37202,0.180589,0.305606,0.840269,0.860771,0.146721
236.245333333,0.304133,0.480465,2.38438,0.464242,0,0.522461,2.0926,0.459316,0.426997,0.973476,0.226063,0.0430135
236.288000000,0.113823,0.818092,2.11285,0.681835,0,0.275157,2.15036,0.828024,0.132917,0.737,0.10995,0.373436
236.330666667,0.24816,0.475189,1.83338,1.10792,0.010481,0.601556,1.8723,1.14291,0.115459,0.843129,0.084004,0.0285041
236.373333333,0.449029,0.214382,1.79098,1.46352,0.000777842,0.902264,0.984324,1.49908,0.101184,0.538037,0.0691085,0.0926992
236.416000000,0.835811,0.00500461,1.63796,1.25044,0.00387362,0.814551,0.516738,1.79522,0.16829,0.572026,0.786214,0.0563719
236.458666667,1.28405,0.00497149,1.83575,0.821842,0.147001,0.339257,0.517412,2.16948,0.269627,0.635395,1.11213,0.115923
236.501333333,1.29602,0.00237909,1.54789,0.849423,0.521949,0.0733095,0.878176,1.46385,0.441869,0.745734,1.24369,0.465591
236.544000000,1.15715,0.0404202,0.764463,0.665625,0.573059,0.00159937,1.19274,1.34473,0.442521,0.777964,1.18514,0.738507
236.586666667,1.36805,0.110713,0.330251,1.00235,0.25302,0.00764159,1.14521,1.47714,0.257494,0.539153,1.34632,0.631083
236.629333333,1.49763,0.156279,0.386507,1.35837,0.0360688,0.616413,0.87371,1.34504,0.176015,0.109537,1.51172,0.421516
236.672000000,1.58394,0.00396094,0.606852,1.40915,0.0531698,1.09088,0.399647,1.53808,0.342171,0.0188441,1.52383,0.299886
236.714666667,1.71027,0.0168184,0.769438,1.05526,0.146828,1.23788,0.0434442,1.61083,0.38036,0.0190473,1.76234,0.0033028
236.757333333,2.14114,0.129571,0.69191,0.397228,0.595392,1.32797,0.00154267,1.22689,0.0625489,0.0394366,2.05197,0.316213
236.800000000,2.33465,0.0822146,0.353963,0.53094,0.525294,1.52869,0.0197094,1.18941,0.0587173,0,1.7292,0.339281
236.842666667,2.38972,0.0197203,0.0516048,0.979755,0.169523,1.25918,0.094387,1.62787,0.00855383,0.0543726,1.21385,0.180363
236.885333333,1.83709,0.0170958,0.0893275,1.42525,0.143353,1.30472,0.0456673,1.8502,0,0.0273072,0.992798,0.322179
236.928000000,1.59589,0.00191318,0.216868,1.55434,0.0805601,1.70397,0,1.88644,0,0.18582,0.984706,0.571461
236.970666667,1.30871,0.00296979,0.447892,1.44406,0.0202076,1.81816,0,1.82926,0.0115008,0.335434,0.812854,0.840122
237.013333333,0.70401,0.0722831,1.25871,1.00616,0.0207487,1.91337,0.0590392,2.30157,0.00978512,0.335296,0.581356,1.02209
237.056000000,0.440949,0.218117,1.32363,0.813035,0.031603,1.79089,0.0234224,2.44093,0.0318257,0.338566,1.19908,0.705358
237.098666667,0.694826,0.107544,0.96986,1.139,0.0296562,1.46913,0.0258067,2.23221,0.041425,0.272731,1.53609,0.163445
237.141333333,0.80714,0.0933608,0.850898,1.0753,0.0308097,1.14182,0.00347714,2.31196,0,0.214925,1.68152,0.133994
237.184000000,0.599127,0.0804185,0.974733,0.61381,0.0302317,1.51426,0,2.20379,0.0160876,0.198706,1.72187,0.534891
237.226666667,0.387261,0.0985801,1.77168,0.232861,0.124622,1.78747,0.0207661,1.81399,0.0378389,0.176334,1.65616,0.701018
237.269333333,0.359885,0.120484,2.07007,0.148647,0.21944,1.51147,0.38922,1.36786,0.0858653,0.130366,2.08883,0.09278
237.312000000,0.60593,0.182703,1.9992,0.0346744,0.277604,1.45795,0.246498,1.41873,0.248793,0.0257266,2.33852,0.103198
237.354666667,0.723876,0.20841,1.50216,0.437597,0.365961,1.21056,0.309145,0.897146,0.263612,0.0249362,2.15747,0.0779455
237.397333333,1.5251,0.399738,0.449917,0.468366,0.265427,0.695107,0.759685,0.79508,0.349717,0.1077,1.42888,0.275634
237.440000000,2.06717,0.66797,0,0.462604,0.290423,0.787582,0.509337,1.48586,0.344292,0.122145,0.973534,0.384212
237.482666667,2.38645,0.983921,0.0773326,0.346923,0.322064,0.910762,0,2.28073,0.264188,0.0854413,0.470471,0.193087
237.525333333,2.61696,0.79171,0.262276,0.375234,0.213084,0.863562,0,2.72144,0.207324,0.0667711,0.146214,0.0941313
237.568000000,2.94755,0.0233187,0.434929,0.31812,0.526919,0.272666,0,2.7607,0.0948139,0.085303,0.52302,0.110588
237.610666667,2.60944,0.00142698,0.869877,0.127547,0.643606,0.191811,0.0247163,2.56475,0.105445,0.096972,1.42321,0.117824
237.653333333,2.21879,0.00187781,1.34993,0.432054,0.504813,0.690988,0.197488,1.26008,0.0655773,0.0570898,1.68023,0.102677
237.696000000,2.28187,0.00240969,1.1563,1.06383,0.0838057,0.841344,0.271974,1.2338,0.0582085,0.157312,1.48394,0.076015
237.738666667,2.16228,0.00196856,1.0108,1.07511,0.160975,0.899829,0.167642,2.2846,0.0807854,0.143711,0.799947,0.0735901
237.781333333,1.59062,0.279123,1.7588,0.092945,0.311602,0.674429,0,2.82134,0.0867517,0.0579255,1.02507,0.133466
237.824000000,1.46303,0.0146892,1.96199,0.0842011,0.217427,0.776908,0,2.93092,0.0682075,0.0674505,1.29577,0.157266
237.866666667,1.28396,0.080473,1.86228,0.227423,0.159379,1.23871,0.00117962,2.73379,0.098969,0.0821479,1.37308,0.283847
237.909333333,1.03337,0.202526,1.85453,0.501181,0.0883925,1.44206,0.00486628,2.24254,0.000447451,0.156333,1.30137,0.432899
237.952000000,0.991653,0.025848,2.19898,0.707245,0.0437559,1.51767,0.00558267,2.07464,0.00118255,0.161543,1.357,0.494091
237.994666667,0.794471,0,2.08337,0.618903,0,1.52155,0.000894358,2.00203,0.0525957,0.197877,1.38074,0.664227
238.037333333,0.83633,0,1.84809,0.714857,0.00660191,1.26432,0.0700429,1.87386,0.085096,0.0376954,1.37869,0.432916
238.080000000,1.23223,0.00498911,1.32726,0.966704,0.0305094,1.34891,0.0559865,1.32766,0.212768,0.0790082,0.838135,0.284849
238.122666667,1.5766,0,0.789404,0.999754,0.027367,1.43241,0.160006,1.24736,0.184673,0.128421,0.262325,0.32151
238.165333333,1.80202,0.107867,1.20628,0.429858,0.0127085,1.015,0.569518,0.984438,0.680522,0.0941114,0.449355,0.32815
238.208000000,1.32111,0.00283043,1.81467,0.574636,0.0126022,0.946557,0.753156,0.439402,1.00169,0.107197,1.00089,0.398374
238.250666667,1.18435,0.00306245,1.97326,0.542866,0.0069098,0.996623,1.22852,0.468104,0.760027,0.111591,1.1826,0.498523
238.293333333,1.15921,0.00219022,2.16228,0.592343,0,0.824893,1.52214,0.839306,0.536292,0.18617,0.945793,0.317586
238.336000000,1.37697,0.00299291,2.09467,0.63947,0.105848,0.521607,1.49205,1.10401,0.231885,0.165623,0.904586,0
238.378666667,1.26607,0.223351,2.13586,0.603874,0.205333,0.319968,1.24181,1.53285,0.0601591,0.0482708,1.05466,0
238.421333333,1.48232,0.387553,2.30705,0.541636,0.194899,0.260578,0.934484,1.78055,0.0679837,0.475928,0.573547,0.0667626
238.464000000,1.71815,1.16923,2.26109,0.502781,0.193671,0.277448,0.233465,2.03347,0.0196744,0.762331,0.353356,0.127158
238.506666667,1.71635,1.65314,1.92728,0.183828,0.23188,0.393221,0.0678199,2.08643,0,0.894424,0.147578,0.166571
238.549333333,1.55614,1.69321,1.78643,0.02849,0.239985,0.334027,0.0809374,2.0976,0.00040114,0.857826,0.0127203,0.342094
238.592000000,0.985995,0.782846,1.91654,1.06471,0.202753,0.275883,0.0470873,2.04203,0.00122015,0.926181,0.0668107,0.445282
238.634666667,0.371001,0.362017,2.22926,0.970956,0.422847,0.348237,0.0346407,2.06225,0.442158,0.428369,0.0719327,0.473464
238.677333333,0.178429,0.22129,2.11798,1.076,0.471782,0.397462,0.0941667,2.18928,0.718866,0.0572022,0.0600449,0.47114
238.720000000,0.361006,0.0144031,1.62192,1.97823,0.00709081,0.274522,0.100327,2.10557,1.18922,0.0912522,0.0758004,0.327215
238.762666667,0.527352,0.00240376,1.12452,2.88748,0.015226,0.0720114,0.101865,1.70456,0.929957,0.1179,0.127853,0.0208281
238.805333333,0.796517,0,1.46701,2.56741,0.0208523,0.0470303,0.102259,1.64107,0.855822,0.133544,0.211503,0
238.848000000,0.791667,0,1.65057,2.16773,0.0343114,0.0232259,0.421841,1.38133,0.86743,1.22536,0.151431,0
238.890666667,1.39974,0,2.12644,1.99656,0.0254024,0.00814346,0.640589,1.12879,0.331988,1.85678,0.120815,0.00932762
238.933333333,2.14504,0.238761,2.88703,0.676473,0.0472669,0,0.659606,1.22682,0.0066519,1.6409,0.313649,0
238.976000000,2.1994,0.159267,2.85149,0.0638469,0.0669044,0.648264,0.262214,0.725255,0.00599676,1.00355,0.730839,0
239.018666667,1.89332,0.00433014,2.38333,0.14398,0.14608,0.911313,0.202317,0.862385,0.0085468,0.1701,1.10361,0
239.061333333,1.10484,0.254291,2.04163,0.20622,0.309592,0.856269,0.485826,0.715381,0.994091,0.12759,1.1585,0.0363769
239.104000000,0.955191,0.939874,1.17586,0.590986,0.343347,0.516182,1.05151,0.497793,1.21035,0.141943,0.283045,0.486198
239.146666667,1.04513,1.66863,0.643267,0.886089,0.2429,0.321811,1.24082,0.517317,1.11367,0.147893,0.139424,0.50573
239.189333333,1.18408,1.74107,0.735681,1.03874,0.0629374,0.25208,1.50693,0.543618,1.11254,0.13484,0.0793426,0.399464
239.232000000,1.15434,0.832032,1.69015,1.00913,0.337013,0.292358,1.80333,0.485062,1.34096,0.136478,0.0737959,0.203937
239.274666667,1.16695,0.243833,2.3362,1.08059,0.461382,0.259972,1.984,0.3777,0.543222,0.560534,0.0450211,0
239.317333333,1.42265,0.0191111,2.46119,1.17813,0.348073,0.00146707,2.46123,0.0258353,0.0926972,0.944468,0.301147,0.0546992
239.360000000,1.57068,0.144622,2.40103,0.986253,0.102065,0.0121609,2.08505,0.21861,0.384672,0.696622,0.425874,0.0704077
239.402666667,1.62518,0.422307,2.43717,1.16482,0.0468048,0.222931,1.27025,0.407429,0.62366,0.150279,0.120981,0.0485554
239.445333333,1.29097,0.432401,2.68987,1.1298,0.0464273,0.479441,0.630025,0.299444,0.651696,0.359249,0.138994,0.00386479
239.488000000,0.960903,0.416856,2.33293,1.11525,0.043276,0.727909,0.162662,0.00628336,0.971583,0.452349,0.347066,0.0298847
239.530666667,0.916394,0.228537,2.22121,1.28374,0.0350671,0.789287,0.0473746,0.00322602,1.08547,0.426627,0.41484,0.161192
239.573333333,1.20329,0.1752,2.09181,1.95622,0.0267899,0.139619,0.477687,0.371098,1.07269,0.245983,0.224293,0.320393
239.616000000,1.2554,0.137235,1.90719,2.0576,0.0179311,0.043997,0.168491,1.39555,0.795471,0.185862,0.151969,0.204592
239.658666667,1.51086,0.153033,1.94285,2.15097,0.00477627,0.0211257,0.210489,2.40089,0.516415,0.217558,0.133382,0.00658354
239.701333333,1.65954,0.251873,2.33834,2.0667,0,0.225183,0.215748,2.687,0.00282401,0.121355,0.242387,4.12468e-05
239.744000000,1.42147,0.507571,2.76061,1.08376,0,0.109691,0.27686,2.88054,0.252586,0.251841,0.27449,0
239.786666667,0.578794,1.83049,2.53404,0.24458,0,0.139262,0.229227,2.03141,0.737222,0.530886,0.0732832,0
239.829333333,0.0998332,1.7972,2.3454,0.158801,0,0.043614,0.718073,1.64525,0.666829,0.60683,0.00866231,0
239.872000000,0.15138,1.53673,2.20054,0.216809,0,0.00716714,0.868572,1.64413,0.730263,0.756567,0.0800305,0.00721934
239.914666667,0.029939,1.41722,2.3003,0.318495,0,0.0154102,1.15687,1.2865,0.96635,0.80941,0.19382,0
239.957333333,0.404792,0.568456,2.07183,0.431709,0.004406,0.0353447,1.95946,0.771904,1.32799,0.929704,0.177034,0.148271
240.000000000,1.20641,0.675591,1.67999,0.264253,0.023473,0.371686,2.09577,0.35738,1.06703,0.792478,0.242369,0.419487
240.042666667,2.04541,0.663782,1.24222,0.338781,0.0580974,0.732146,2.16418,0.594694,0.63674,0.337192,0.244333,0.280588
240.085333333,2.56893,0.407722,0.554491,0.516063,0.081215,1.42494,1.46803,1.03689,0.608734,0.0689614,0.197094,0.21896
240.128000000,2.8854,0,0.34758,0.68206,0.411644,1.65373,0.0379397,1.57841,0.374353,0.0459267,0.205262,0.100314
240.170666667,3.08964,0,0.226857,0.378549,0.752811,1.76405,0.02711,2.33372,0.0491719,0.00808397,0.379428,0.110204
240.213333333,3.01603,0.00532359,0.661899,0.138892,0.618378,1.62668,0.0706311,2.35126,0,6.00267e-05,0.730207,0.210811
240.256000000,3.0947,0.257977,1.09946,0.400225,0.133803,1.51216,0.0517821,1.9027,0,0,0.659573,0.185241
