TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
50.688000000,0.864889,2.01682,0.789304,0.308331,0.609586,0,0.00640512,0.207197,0.526907,0.00739044,0.072142,0.429629
50.730666667,1.25482,2.00195,0.0909307,0.159125,0.575303,0,0.0356288,0.453445,0.583008,0.00938143,0.0780101,0.319137
50.773333333,1.44166,1.7136,0,0.447622,0.61399,0.00917384,0.0499876,0.645623,0.591686,0.0538282,0.116986,0.248326
50.816000000,1.24057,1.90264,0.0566899,0.582837,0.675375,0.0277438,0.0417135,0.801582,0.480088,0.0205396,0.178999,0.349161
50.858666667,0.935321,2.55566,0.156392,0.672955,0.510439,0.0306248,0.0404404,0.774074,0.156417,0.00377299,0.269523,0.308279
50.901333333,0.379184,2.91197,0.410356,0.382017,0.221484,0.019109,0,0.624792,0.0489567,0.00272232,0.263675,0.377577
50.944000000,0.000240829,2.33252,0.753872,0.0463042,0.0501377,0.00963907,0.0011671,0.0920549,0.630691,0.0913613,0.366754,0.382337
50.986666667,0,1.14722,0.968139,0.219624,0.410428,0.0175214,0.175994,0.0391657,0.770129,0.111195,0.208606,1.01044
51.029333333,0.168089,0.501116,0.873472,0.250263,0.290774,0.0195307,0.587527,0.0400394,0.186217,0.228746,0.060225,2.10509
51.072000000,0.319932,0.174935,0.428003,0.22725,0.223313,0.0344925,0.715827,0.0363732,0,0.239384,0.0188454,2.73001
51.114666667,0.251385,0.0149281,0.33911,0.561049,0.0615021,0.117819,0.748142,0,0.0227243,0.198903,0.0409147,3.13038
51.157333333,0.0734949,0.00324483,0.679521,1.49869,0,0.21606,0.496717,0,0.235039,0.0770283,0.267069,2.84761
51.200000000,0,0.124152,0.85208,2.8043,0.0354017,0.0693425,0.0807239,0.22558,0.160457,0.0704516,1.58935,1.02785
51.242666667,1.69765e-05,0.238006,0.762745,3.09147,0.0720399,0.0250141,0.0625212,0.251695,0.0146034,0.00691153,0.553143,0.2877
51.285333333,0.0731068,0.251677,0.414454,3.21845,0.0907088,0.0137817,0.0431078,0.327184,0.0241355,0.00607761,0.494227,0.259077
51.328000000,0.985105,0.248264,0.276645,3.08022,0.0550849,0.114408,0.0165422,0.341651,0.0404661,0.00749649,0.498396,0.788546
51.370666667,1.44428,0.22089,0.14317,2.18459,0.169521,0.11708,0.142303,0.53795,0.0762737,0.140127,0.536009,0.994871
51.413333333,0.971309,0.102421,0.279839,0.967762,0.21194,0.0642218,0.220913,0.883512,0.259845,0.214489,0.565751,1.28073
51.456000000,0.946559,0,0.000794282,0.67555,0.265661,0.0646994,0.044025,0.980916,0.29426,0.372231,0.0289747,1.4406
51.498666667,1.22312,0.524141,0,0.888492,0.272156,0.0125472,0.141988,0.83845,0.0428964,0.301988,0.102354,0.879517
51.541333333,1.72307,0.53371,0.288688,0.861049,0.158478,0,0.202969,0.710054,0.0286655,0.162593,0.133511,0.375195
51.584000000,1.79322,0.93806,0.949357,0.344212,0.068805,0.192462,0.280501,0.618866,0.0661346,0.140709,0.0444132,0.0537005
51.626666667,1.04755,0.766276,1.18614,0.107432,0.085355,0.356952,0.155627,0.654609,0.383722,0.116643,0,0.0531204
51.669333333,0.89962,0.600109,1.32902,0.05485,0.189667,0.305018,0.101581,0.27646,0.348263,0.546627,0,0.0475323
51.712000000,1.70056,0.12345,1.13549,0.0600742,0.153819,0.140815,0.0482439,0.308717,0.198878,0.540712,0.71976,0.440072
51.754666667,1.97065,0.0358545,0.311105,0.0560067,0.073229,0.249967,0.0524467,0.639619,0.0618588,0.427035,0.526343,0.901212
51.797333333,1.86024,0.0240815,0.00824666,0.0812614,0.0512343,0.308997,0.279098,0.590197,0,0.367144,0.358319,1.23745
51.840000000,1.41801,0.000606002,0.025053,0.504763,0.055396,0.217674,0.97131,0.0932318,0.0539687,0.37185,0.493982,2.32253
51.882666667,0.16943,0.000693147,0.04585,0.80726,0.0406222,0.0310266,1.00913,0.12578,0.235273,0.33297,0.184645,2.66568
51.925333333,0.218014,0.0464158,0.0447387,0.798003,0.0432436,0.142305,1.08344,0.144206,0.232558,0.43662,0,2.57792
51.968000000,0.190839,0.0232024,0.043376,0.792728,0.036344,0.168256,0.9993,0.132035,0.147109,0.502983,0,2.64178
52.010666667,0.0667295,0.00332894,0.0114127,0.526207,0.25834,0.145834,0.877959,0.116165,0.145677,1.00156,0,2.48451
52.053333333,0.126342,0.00397386,1.14977,0.0137847,0.293593,0.0746058,0.558898,0.017438,0.117009,1.63045,0.130565,1.88961
52.096000000,0.593457,0.0150566,1.72485,0.0170481,0.294079,0.0175536,0.0449429,0.00615094,0.0681262,1.72495,0.118333,1.80506
52.138666667,1.18371,0.416044,2.06781,0.15257,0.125296,0.00205616,0.0182702,0.0103778,0.00534848,1.67521,0.217858,1.26978
52.181333333,1.3233,0.731743,2.22466,0.315211,0.0187283,0.0123778,0.264746,0.0312697,0.0202886,1.66184,0.15872,0.187267
52.224000000,0.696495,0.487921,2.1184,0.29643,0.0238183,0.0624437,0.191486,0.589878,0.366301,1.00314,0.307831,0.991706
52.266666667,0.902895,0.62642,1.04347,0.372328,0.0211371,0.123351,0.198015,0.891585,0.582322,0.41606,0.4826,1.01097
52.309333333,0.72138,0.847551,0.296497,0.458141,0.0118606,0.286462,0.239228,1.24353,0.647159,0.00562317,0.544695,0.926939
52.352000000,0.416847,0.104068,0.830967,0.189715,0.070033,0.251581,0.309973,1.42622,0.642862,0.0479577,0.605365,1.06737
52.394666667,0,0.0995045,1.51772,0.113115,0.170368,0.374313,1.20507,1.38969,0.560629,0.619888,0.516108,0.909874
52.437333333,0.275192,0.123897,1.84871,0.0102963,0.253075,0.36834,1.47377,0.829647,0.112425,0.797936,0.342118,1.03653
52.480000000,0.904406,0.211372,0.53904,0.0453823,0.315952,0.186643,1.70426,0.34872,0.202293,1.36813,0.812141,0.53131
52.522666667,0.550965,0.191536,0.54432,0.0284193,0.860436,0.272945,1.41479,0.403421,0.195355,1.4561,0.573331,0
52.565333333,0.00602056,0.00314027,0.0807156,0.223383,0.742626,0.570646,1.54172,0.404787,0.416847,0.481229,1.15363,0.292388
52.608000000,0.724863,0.185085,0.215835,0.0405157,0.467435,0.21569,1.26886,0.486426,0.815305,0.303094,1.48016,0.478237
52.650666667,0.404296,2.14917,0.146983,0.129206,0.246706,0.370085,1.02446,0.402284,1.11596,0.267103,1.43953,0.227277
52.693333333,0.0400627,3.13947,0.184077,0.20087,0.132202,0.448716,0.478806,0.334653,0.935613,0.181312,0.920766,0.203194
52.736000000,0.000477425,3.43368,0.120013,0.240846,0.0365053,0.432684,0.148614,0.457861,0.594046,0.00418387,0.254407,0.217078
52.778666667,0.000410453,3.07433,0.00503606,0.249619,0.0251472,0.417026,0.169819,0.557752,0.0901823,0.085949,0.0111307,0.471153
52.821333333,0.221178,1.59883,0.187427,0.433342,0.00157991,0.239069,0.655645,0.849426,0.0988738,0.107427,0.105729,0.359858
52.864000000,0.84752,0.901602,0.385761,0.327192,0.077788,0.284643,0.616716,0.748791,0.275579,0.610523,0.737546,0.185044
52.906666667,0.145453,1.07028,0.328609,0.164908,0.216377,0.017446,0.291517,1.08488,0.329003,1.54202,1.1631,0
52.949333333,0.116602,2.15431,0.176139,0.17604,0.384878,0.175264,0.0323403,0.114113,0.853699,1.37475,0.640472,0.0169963
52.992000000,0.0978514,2.56876,0.120244,0.412363,0.600062,0,0.00699982,0.0967465,1.21605,0.49986,0.438473,0.139941
53.034666667,0.105865,2.82431,0.0993099,0.602611,0.720517,0.0925347,0.704834,0.341641,0.890519,0.353554,0.261999,0.121452
53.077333333,0,3.4285,0.00337683,0.741135,0.488003,0.308373,1.38723,0.509722,0.535545,0.163982,0.121233,0
53.120000000,0,3.29857,0.00399569,0.368495,0.0298615,0.423738,1.95134,0.111337,0.614519,0.0469901,0.226187,0.0572717
53.162666667,0,3.27147,0.00494794,0.190416,0.0416373,0.412178,2.03955,0.0700604,0.635144,0.14798,0.26237,0.0836293
53.205333333,0,3.05558,0.147906,0,0.00785717,0.0593871,2.01622,0.0409587,0.586813,0.191009,0.0644863,0.0570004
53.248000000,0.0784687,2.76829,0.324489,0,0.00509241,0.069374,1.94651,0.037286,0.490619,0.546077,0.153886,0.0806885
53.290666667,0.107393,3.02526,0.535509,0,0.0223409,0.0786546,1.53938,0.050542,0.390177,0.699524,0.207113,0.111358
53.333333333,0.443501,3.01016,0.587417,0,0,0.22785,1.79401,0.0860613,0.123368,0.638752,0.204524,0.111258
53.376000000,0.615129,2.85063,0.433026,0.0586186,0.0878872,0.311409,1.98865,0.122882,0.227628,0.570707,0.189149,0.0806583
53.418666667,0.400041,2.85221,0.0766772,0.000583982,0.0147615,0.247215,1.90349,0.106448,0.27859,0.551073,0.182265,0.0700449
53.461333333,0.315828,2.50645,0,0,0,0.199967,1.8399,0.146625,0.487206,0.581134,0.235138,0.0703607
53.504000000,0.468172,2.03843,0.0315504,0,0.042269,0.213045,1.8356,0.566434,0.405186,0.658952,0.263806,0.0322005
53.546666667,1.28246,1.40598,0.0880352,0.000155007,0.228991,0.231252,1.73179,1.49881,0.00704643,0.275585,0.261147,0
53.589333333,1.66396,0.916778,0.133265,0.00310051,0.305358,0.074838,1.783,1.60387,0.0104958,0.00897234,0.239676,0
53.632000000,1.56732,0.896769,0.144984,0.00967537,0.34894,0.024953,1.55535,1.41631,0.925233,0.0127942,0.195351,0
53.674666667,1.32751,1.04006,0.487871,0.108758,0.422977,0.225246,0.965114,1.21144,1.69916,0.0124581,0.143947,0
53.717333333,0.128655,1.6375,0.770214,0.123086,0.221811,0.263744,0.702442,0.232578,2.14284,0.191513,0.00291325,0
53.760000000,0.109778,2.15519,0.690564,0.0135442,0.0541914,0.185027,0.672133,0.116941,2.09854,0.230969,0.281684,0
53.802666667,0.621636,2.20853,0.261267,0.00268403,0.312207,0.0169509,0.526508,0.3307,2.04098,0.0633754,0.378155,0.0395313
53.845333333,1.99782,1.40199,0.165172,0,0.409918,0.0278919,0.432239,0.34352,2.02212,0.0126572,0.350128,0.0364436
53.888000000,2.46232,0.731923,0.103281,0,0.444456,0.0321713,0.584539,0.493659,1.93208,0.0255313,0.340866,0
53.930666667,2.46915,0.583089,0.00120794,0,0.335959,0.0674807,0.511792,0.818213,2.01363,0.0337571,0.303375,0.0340053
53.973333333,1.73142,0.177835,0.00149726,0.0165765,0.130074,0.343911,0.550104,0.819297,2.22278,0.0692405,0.187446,0.141382
54.016000000,1.01579,0.269852,0.00826073,0.0108871,0.329786,0.560805,0.394611,0.845831,1.75083,0.39096,0.0551444,0.398703
54.058666667,0.617461,0.354083,0.0205903,0.00497482,0.451981,0.358859,0.0534986,0.750517,1.37575,1.6504,0.0424571,0.511121
54.101333333,0.353174,0.254828,0.0705782,0.223451,0.491892,0.130179,0.265634,0.583188,0.915343,2.73764,0,0.524571
54.144000000,0.250084,0.289576,0,0.299587,0.372701,0.0843192,0.508694,0.310149,0.459316,3.57746,0.105029,0.440145
54.186666667,0.283941,0.65855,0,0.295231,0.76857,0.0793585,0.705801,0.0839159,0.098801,3.66554,0.272297,0
54.229333333,0.328372,1.02077,0,0.302645,1.01888,0.0899986,0.72686,0.0742997,0.0425768,3.5764,0.269857,0
54.272000000,0.383277,1.05955,0.0116347,0.160113,1.16851,0.13634,0.658314,0.103594,0.00139335,3.45621,0.245733,0
54.314666667,0.399686,1.05251,0.232109,0.28991,0.8311,0.245752,1.37516,0.103323,0.0136855,2.895,0,0.114808
54.357333333,0.558031,1.26797,0.249061,0.177826,0.466209,0.393813,1.47122,0.326457,0.0380861,1.4984,0.510033,0.298348
54.400000000,0.504994,1.28181,0.200877,0.0216959,0.366479,0.355662,1.63065,0.284423,0.317638,1.20959,0.477199,0.35347
54.442666667,0.357054,1.68861,0.242363,0.0124619,0.192158,0.282283,1.58354,0.0548891,0.764585,1.33017,0.304158,0.291591
54.485333333,0.343728,2.5574,0.32046,0,0,0.269428,1.47157,0.0194367,1.09832,1.40027,0.209084,0.220207
54.528000000,0.260336,2.92349,0.111121,0.00563851,0,0.218233,0.839014,0.165144,1.16265,1.46661,0.358698,0.13579
54.570666667,0.798633,2.1943,0.0534621,0.00409114,0.116345,0.166057,0.902405,0.329919,0.946339,1.29986,0.767415,0.0927889
54.613333333,1.22905,1.52786,0,0,0.345703,0.00844745,0.871009,0.4686,0.548325,1.22294,0.817308,0.116642
54.656000000,1.10374,1.78612,0.000406287,0.00704956,0.30543,0.269973,0.881155,0.610164,0.135977,0.894094,0.678829,0.101535
54.698666667,1.06505,1.86269,0.0513729,0.00839369,0.207185,0.586324,0.709505,0.232876,0.516625,0.867655,0.16705,0.293023
54.741333333,0.979237,1.90071,0.104904,0.0040905,0.191123,0.809513,0.643909,0.109204,0.567158,1.03321,0.0223606,0.297911
54.784000000,0.96011,2.13784,0.110535,0,0.0903334,0.629118,0.551388,0.106907,0.502868,1.22836,0.00779893,0.32464
54.826666667,0.363058,2.60758,0.0977685,0,0.0853985,0.363145,0.90379,0.0936135,0.3113,1.36977,0.0321501,0.332054
54.869333333,0.925442,2.04562,0.0614057,0,0.369122,0.374996,1.12019,0.32861,0.187303,1.11247,0.27436,0.279999
54.912000000,1.90091,1.37824,0.159552,0,0.666291,0.387512,1.32068,0.373065,0.189731,0.7997,0.207039,0.137615
54.954666667,3.34898,0.80748,0.155635,0,0.891669,0.108391,1.41822,0.718557,0.00380506,0.894501,0.108409,0
54.997333333,3.71904,0.475118,0.1447,0.000367793,1.01255,0.0419208,1.39133,0.94131,0.00716634,0.799453,0.148893,0
55.040000000,3.48809,0.749704,0.0952192,0,0.857818,0.0301964,1.50749,0.981653,0.00450015,0.749164,0.0726752,0
55.082666667,1.94922,2.51438,0.0273438,0.0958522,0.435143,0.215603,1.49902,0.727837,0.412637,0.911445,0.000575318,0.053624
55.125333333,0.40016,3.07967,0,0.126294,0.0794954,0.37757,1.7596,0.235496,0.875524,0.932401,0.158835,0.0451837
55.168000000,0.403322,2.87543,0,0.123059,0.00679766,0.444353,1.90231,0.084382,0.777132,0.786327,0.350207,0.0120519
55.210666667,2.12659,1.91205,0,0.13292,0.0524403,0.231432,1.51284,0.393441,0.578628,0.75336,0.338973,0.0153489
55.253333333,3.34642,0.594167,0,0.133923,0.145596,0.0223843,1.16841,0.554549,0.205831,0.525947,0.214714,0.107308
55.296000000,3.3403,0.166335,0.011192,0.193394,0.239358,0.0114342,1.29247,0.876906,0.00733904,0.245166,0.0884372,0.904538
55.338666667,2.33549,0.130888,0.0171029,0.423021,0.264969,0.0076589,1.25131,1.13015,0.00782903,0.121984,0.0226002,1.89651
55.381333333,1.1426,0.200836,0.000623321,0.485675,0.229862,0.0137649,1.19453,0.70013,0.0585854,0.116084,0.0125611,2.83576
55.424000000,0.0590299,0.267457,0,0.36898,0.0460943,0.0102769,1.16144,0.136007,0.388841,0.141425,0.0336406,3.53957
55.466666667,0.0250392,0.111869,0.0347033,0.269868,0.0974978,0.0517953,1.18734,0.124795,0.587466,0,0.191465,3.01272
55.509333333,0.0208744,0.216976,0.0685253,0.150501,0.106643,0.440956,0.797169,0.139539,1.12611,0.187838,0.616586,1.73382
55.552000000,0.0265137,1.10098,0.212013,0.00281963,0.218595,0.549455,0.220002,0.127815,1.7797,0.661423,1.12043,0.429331
55.594666667,0,1.69269,0.158911,0.161949,0.163386,0.252624,0.209033,0.327496,1.78742,0.633764,0.991307,0
55.637333333,0.286733,1.65749,0,0.321885,0.0380707,0.237342,0.391391,1.07965,1.92004,0.533741,0.5154,0.0547346
55.680000000,0.249493,1.80879,0.0340995,0.15157,0.320986,0.0300405,1.12519,0.68213,1.60056,0.186387,0.123893,0.310894
55.722666667,0.605976,1.21953,0.00876888,0.580857,0.338967,0.0027436,2.02204,0.103418,0.340028,0.238033,0.888432,0.50457
55.765333333,0.484335,1.53214,0.0346884,0.701835,0.225691,0.00550103,1.42314,0.158596,0.451882,0.419709,0.976646,0.520379
55.808000000,0.463629,2.22164,0,0.594926,0.18776,0,1.0978,0.201296,0.20742,0.323993,1.19628,0.46949
55.850666667,0.315464,2.92665,0,0.632773,0.0779135,0.0837186,0.817977,0.204337,0.414356,0.187723,1.09776,0.439982
55.893333333,0.167636,2.94232,0,0.514415,0.159415,0.23198,1.29631,0.118237,0.65337,0.0204216,0.757703,0.368308
55.936000000,0.638217,2.73187,0.0023554,0.0198151,0.119495,0.387599,1.71708,0.0734806,0.845901,0,0,0.300028
55.978666667,1.07556,2.17404,0.0169148,0.0382259,0.152855,0.485764,1.67618,0.0408987,0.892534,0,0.0974729,0.248819
56.021333333,1.39487,1.72456,0.0170112,0.0269117,0.370679,0.250787,1.5883,0.029153,0.861633,0.0532409,0.220309,0.172985
56.064000000,1.39082,1.95157,0.0267788,0,0.170884,0.248732,1.65607,0.0343918,0.756153,0,0.245656,0.0738979
56.106666667,1.18903,2.07384,0.025505,0,0.0140934,0.459646,1.49232,0.0475002,0.869826,0,0.0949609,0.185412
56.149333333,0.953341,2.15926,0.0318441,0,0.0231523,0.649292,1.69963,0.0671128,1.00143,0.0458743,0.012504,0.254165
56.192000000,0.576331,2.42847,0.0352843,0.0113031,0.0327792,0.832472,1.88983,0.0616688,0.970683,0.614836,0.000623495,0.296856
56.234666667,0,2.60615,0.0404563,0.00780078,0.0129468,0.825565,1.95365,0.0992616,0.791876,0.913897,0.0133324,0.421881
56.277333333,0,2.57041,0.0184802,0.00418892,0,0.642312,1.99685,0.277126,0.607725,0.741923,0.0641162,0.308842
56.320000000,0.000119132,2.66888,0,0.00592498,0,0.409137,1.88963,0.339554,0.422171,0.444088,0.323565,0.224295
56.362666667,0.184604,2.39382,0,0,0.141163,0.110761,1.7219,0.38248,0.416331,0.17135,0.539975,0.0376677
56.405333333,0.193296,1.65149,0.347215,0,0.380359,0.0099181,1.34304,0.212941,1.25406,0,0.382675,0.0174111
56.448000000,0.136857,0.640603,2.40559,0,0.472743,0.019716,0.967581,0.192016,2.16481,0.041812,0.0905568,0.24319
56.490666667,0.0313629,1.22865,2.48165,0,0.462785,0.160996,0.589558,0.38528,2.31441,0.143197,0.0266698,0.0816793
56.533333333,0.597744,1.87011,1.85918,0,1.15563,0.274188,0.372628,0.102635,2.34855,0.0900219,0,0.0440418
56.576000000,1.92156,1.61448,0.558584,0.00109942,0.828285,0.216483,0.300949,0.122601,2.46797,0,0,0.172749
56.618666667,2.2469,1.37807,0.000311342,0,0.872442,0.0161688,0.442678,0.329622,2.48505,0.0269477,0,0.228419
56.661333333,2.22815,1.429,0,0.0115869,0.975639,0.01239,0.471638,0.367172,2.57804,0.0102382,0.000394989,0.186393
56.704000000,2.08872,1.41119,0.103107,0,0.90418,0.0113621,0.535883,0.413041,2.61817,0.0163016,0.00787173,0.0465882
56.746666667,0.787673,1.36915,0.845827,0,0.465342,0.233059,0.756924,0.115978,2.4132,0.366928,0.0354404,0.0111912
56.789333333,0.021055,1.33691,0.899694,0.44842,0.00992211,0.543806,0.805317,0.142373,1.5623,0.989472,0.00222709,0.16728
56.832000000,0.0281755,1.83301,0.608609,0.806207,0.00724894,0.599052,0.230237,0.18079,0.952817,2.03974,0.0953901,0.312904
56.874666667,0.0754959,1.9293,0.399361,0.968852,0,0.528121,0.156562,0.219326,0.929768,2.58038,0.000237468,0.358781
56.917333333,0.706616,2.1192,0.100105,0.522155,0.0034513,0.488225,0.276607,0.112455,0.941918,2.67984,0.000353519,0.312995
56.960000000,1.07164,1.91979,0.0453417,0.0632162,0.111809,0.646422,0.472913,0.0735091,1.03555,2.54968,0.000518035,0.354672
57.002666667,1.25721,1.64743,0.00203643,0.0743346,0.114393,0.673835,0.638259,0.0738371,0.946468,2.64639,0.0574893,0.310661
57.045333333,1.08373,1.54125,0.000709692,0.0878966,0.316271,0.535276,0.596881,0.0786279,0.335559,2.9447,0.241065,0.192111
57.088000000,0.157815,2.08718,0,0.0130545,0.839287,0.220056,0.716145,0.0879719,0.0508381,2.74101,0.400366,0.0562194
57.130666667,0.633179,2.56606,0,0.0143238,0.13304,0.502089,0.583415,0.105073,0.619415,2.3229,0.229634,0.296454
57.173333333,0.758689,2.88616,0.00786139,0.0130503,0.0174666,0.737347,0.216608,0.139809,0.758171,1.77996,0.122812,0.433331
57.216000000,0.808707,3.05309,0.197577,0.0339039,0,0.484912,0.204118,0.1059,1.05946,1.6564,0.0621673,0.411219
57.258666667,0.374324,3.09431,0.148282,0.0624571,0,0.279779,0.154357,0.0732365,1.48435,1.6276,0.0186629,0.221376
57.301333333,0.225346,2.87634,0.0576961,0.0749752,0.0558557,0.147138,0.119867,0.051093,1.58166,1.58687,0.00372935,0.189627
57.344000000,0.516103,1.92628,0.117198,0.0644262,0.27833,0.0445368,0.294874,0.0213491,1.65227,1.67046,0.0101872,0.114043
57.386666667,0.724967,0.702845,0.0876287,0.00339002,0.260048,0.0386731,0.440677,0.0850048,1.11867,1.91917,0.258036,0.0545023
57.429333333,0.635624,0.578315,0.0855508,0.021535,0.202947,0.0775646,0.40993,0.215907,0.716641,1.97054,0.212395,0.120975
57.472000000,0.451693,1.45628,0,0.00518137,0.101871,0.366759,0.53427,0.185591,0.839686,1.74504,0.0345647,0.140199
57.514666667,0.19399,2.77114,0,0,0.0549752,0.5189,0.54476,0.0709586,1.31383,1.28887,0.133764,0.19469
57.557333333,0.0855285,3.44477,0,0,0,0.414947,0.707542,0.0787376,1.25245,1.21324,0.477061,0.198083
57.600000000,0.0798497,3.53369,0,0,0,0.439036,0.619411,0.0583554,1.31047,1.2318,0.374108,0.503782
57.642666667,0.0404739,2.73277,0,0,0.239022,0.476778,0.868992,0.0390621,1.59823,0.977894,0.0626528,1.00192
57.685333333,0.109895,2.04737,0,0.071111,0.397497,0.345497,0.990423,0.0371247,1.74043,0.920713,0.0185162,1.32848
57.728000000,0.175262,1.14707,0,0.376695,0.756726,0.147728,0.904574,0.0762505,1.6043,1.19393,0,1.65957
57.770666667,0.314166,1.3169,0,0.244166,0.915807,0.0403785,0.821445,0.0851401,1.30712,1.38944,0,1.46849
57.813333333,0.507986,2.08794,0.0520529,0,0.993961,0.35955,0.532536,0.291852,0.878313,0.996271,0.00757309,0.0180446
57.856000000,0.608891,1.91656,0.0759321,0,0.970606,0.510839,0.469597,0.142848,0.642864,0.745655,0.0135672,0
57.898666667,0.237893,2.37629,0.0693205,0,0.928164,0.485907,0.549601,0.0931973,0.469077,0.537343,3.4141e-06,0.0146432
57.941333333,0.0993935,2.49102,0.0419249,0,0.692474,0.491286,0.413976,0.0884132,0.569682,0.598478,0.000176945,0.0323763
57.984000000,1.22955,1.87898,0.000783565,0,0.501963,0.346312,0.597736,0.0615362,0.752163,0.682162,0.0689712,0.0124021
58.026666667,2.32717,0.981731,0,0,0.489028,0.125313,0.516493,0.260054,0.669094,0.554053,0.107561,0.0814291
58.069333333,2.87411,0.418032,0.066671,0,0.668274,0.0214946,0.296247,0.699152,0.354419,0.570938,0.21498,0
58.112000000,3.14994,0.227564,0.149189,0,1.15878,0.0210676,0.188706,0.766351,0.418062,0.719735,0.506065,0
58.154666667,1.76069,0.977028,0.143411,0,1.41589,0.0614344,0.232111,1.13101,1.27134,0.50038,0.391114,0.186992
58.197333333,0.341851,2.1728,0.0248296,0,0.957203,0.341235,0.764766,1.5797,0.602171,0.0842124,0,0.282959
58.240000000,0.432556,1.76946,0.0246072,0.101705,0.660715,0.391928,0.784566,1.67666,0.700443,0.173734,0,0.538659
58.282666667,0.353713,1.9309,0.012595,0.166369,0.77054,0.495065,0.609554,1.69923,0.622191,0.345662,0.0172815,0.376544
58.325333333,0.238587,2.82495,0,0,0.574019,0.522411,1.15054,1.61412,0.524206,0.578834,0.0938931,0.0518322
58.368000000,0.114062,3.24726,0,0.176721,0.323859,0.422623,1.53147,1.20871,0.581798,1.0461,0.295123,0.079867
58.410666667,0.424802,2.66284,0,0.394919,0.456397,0.147519,1.35918,0.0552183,0.568588,1.84094,0.540996,0.288461
58.453333333,0.196193,2.25211,0.293167,0.354417,0.938706,0.0550123,1.11015,0.0539707,1.045,1.56292,0.481745,0.42782
58.496000000,0.111978,1.47026,1.0988,0.185346,0.72972,0.160044,0.594244,0.103368,0.974995,1.41519,0.615381,0.400756
58.538666667,0.0100586,1.95032,1.01518,0.243752,0.391509,0.414222,0.0484548,0.106503,0.529769,1.21791,0.546075,0.474978
58.581333333,0,2.33521,0.906448,0.355531,0.276592,0.507824,0.548803,0.150743,0.278942,1.19415,0.397203,0.365538
58.624000000,0,2.47582,0.675211,0.339858,0.169996,0.54689,1.19349,0.168993,0.357412,1.1944,0.284915,0.302408
58.666666667,0,3.07662,0.285978,0.351797,0.0845789,0.614567,1.66627,0.130006,0.291074,0.871325,0.12487,0.168805
58.709333333,0,2.99209,0,0.0679915,0.0556286,0.414963,1.94541,0.107052,0.456843,0.312284,0.0732378,0.115124
58.752000000,0.121875,2.73605,0,0,0.0390503,0.228156,1.90792,0.12062,0.465972,0.101531,0.0414882,0.0370299
58.794666667,0.273082,2.2437,0,0,0.10259,0.0540489,1.72948,0.0996413,0.426403,0.309094,0.0706163,0.021147
58.837333333,0.339688,2.16748,0.00455241,0.756424,0.11172,0.0390409,1.2596,0.12265,0.487919,0.391118,0.010048,0.00524369
58.880000000,0.0561218,2.17735,0.281063,1.2029,0.0177176,0.323874,0.968595,0.190628,0.417535,0.341414,0.256445,0.0150145
58.922666667,0.62175,1.90947,0.56969,1.05857,0.0181866,0.339578,1.44401,0.0884918,0.432848,0.452117,0.273602,0.0146622
58.965333333,0.893569,1.67254,0.739074,0.777385,0.0495294,0.339738,1.73574,0.0444737,0.557216,0.525806,0.15328,0.0676531
59.008000000,1.05749,1.55789,0.8177,0.387166,0,0.394387,1.74082,0.0842284,0.558268,0.506624,0.142063,0.157139
59.050666667,1.38428,1.11668,0.261399,0.426689,0.0293648,0.227446,1.79857,0.184551,0.597295,0.40476,0.100125,0.155411
59.093333333,1.06224,1.0344,0.122936,0.46596,0.0782714,0.233763,1.84684,0.335072,0.583219,0.313929,0.0977275,0.459405
59.136000000,0.906285,0.923723,0.0439693,0.442246,0.00168859,0.257002,1.70925,0.22582,0.50144,0.316087,0.181276,0.539266
59.178666667,0.667816,0.945043,0.264892,0.30212,0,0.213799,1.91985,0.246841,0.357785,0.928322,0.187416,0.263793
59.221333333,0.593714,0.955751,1.34381,0,0,0.121251,1.906,0.160272,0.87228,1.55352,0.174621,2.84359e-05
59.264000000,0.408869,0.670991,2.32119,1.88852e-05,0,0.22176,1.30855,0.131168,1.75652,1.39257,0.000160763,0
59.306666667,0.212633,0.852045,2.7135,0,0.00529857,0.242239,0.986367,0.106525,1.56008,1.41896,3.02668e-05,0
59.349333333,0.115441,0.95865,2.89535,0,0.0148177,0.132043,0.862894,0.251725,1.49355,1.45502,1.4914e-05,0
59.392000000,0.146327,1.03165,3.14525,0,0.0275223,0.0136229,1.00394,0.04452,1.46824,1.39238,0,0
59.434666667,0.096439,1.04006,3.10216,0,0.0444269,0.0116255,1.24146,0.0762797,1.56545,1.3527,0,0.00167414
59.477333333,0.0994177,1.04135,2.77837,0,0.0611166,0.0132084,1.42114,0.0760138,1.67706,1.2484,0,0.0156022
59.520000000,0.106803,1.10577,2.39506,0,0.0746219,0.0349859,1.21369,0.0774724,1.66977,1.09746,0,0.0260942
59.562666667,0,1.24709,2.01274,0,0.0883714,0.262161,0.778657,0.105395,1.3385,0.919854,0,0.0326594
59.605333333,0,1.28933,1.76729,0.00273311,0.0797718,0.248328,0.376378,0.14541,0.772637,1.12174,0.304154,0.0329061
59.648000000,0.111332,0.604128,1.64257,0.0223768,0.0748487,0.034832,0.255171,0.202346,0.702941,2.20671,0.224594,0.0366216
59.690666667,0.00045301,0.261298,1.62498,0,0.057695,0.0844246,0.286572,0.117916,0.482996,2.51506,0.000762177,0.22982
