TIME,30.2419,30.5707,30.9066,31.25,31.6011,31.9602,32.3276,32.7035,33.0882,33.4821,33.8855,34.2988,34.7222,35.1562,35.6013,36.0577,36.526,37.0066,37.5,38.0068,38.5274,39.0625,39.6127,40.1786,40.7609,41.3603,41.9776,42.6136,43.2692,43.9453,44.6429,45.3629,46.1066,46.875,47.6695,48.4914,49.3421,50.2232,51.1364,52.0833,53.066,54.0865,55.1471,56.25,57.398,58.5937,59.8404,61.1413,62.5,63.9205,65.407,66.9643,68.5976,70.3125,72.1154,74.0132,76.0135,78.125,80.3571,82.7206,85.2273,87.8906,90.7258,93.75,96.9828,100.446,104.167,108.173,112.5,117.187,122.283,127.841,133.929,140.625,148.026,156.25,165.441,175.781,187.5,200.893,216.346,234.375,255.682,281.25,312.5,351.562,401.786,468.75
0.000000000,0.0201361,0.428081,0.81738,0.39192,0.0153541,0,0,3.7451e-05,0.000134351,0.000434787,0.000179683,0,0,0,0,0,0,1.70413e-05,0.0721105,0.772435,1.24689,0.538372,0.0129801,0,0,0,0.000222185,0.000590879,0.0021131,0.000787067,0,0,0,0,0,5.99332e-05,0.110642,0.61235,0.789833,0.302005,0.00717858,0,0,0,0,0,0.00314779,0.00209254,0.000325638,0,0,0,0,0,0.00188323,0.179835,0.707173,0.461852,0.0505993,1.61306e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.66088e-05,0.0602772,0.575139,0.885777,0.405689,0.0086661,0,0,0,0,0,0,0,0,0,0
1.365333333,0.0249745,0.431001,0.819534,0.393173,0.0197882,0.00544697,2.08831e-05,3.7451e-05,0.000134351,0.000440743,0.000197305,2.31378e-05,0.000829704,0.00209255,0.000622615,0.000258039,0,1.70413e-05,0.0734467,0.803319,1.29165,0.549929,0.0131485,5.32848e-05,0.000153817,0.000349551,0.000222185,0.000617493,0.00262207,0.00210847,0.000685761,0.000516945,2.50668e-06,0.000108604,0,5.99332e-05,0.110642,0.612433,0.789919,0.302298,0.00733012,0.000100999,0,0.000623873,0.000782377,2.54085e-05,0.00314797,0.0022615,0.00475922,0.0108546,0.0027181,3.30349e-05,0,0.000283906,0.00263013,0.18107,0.708126,0.462684,0.051267,0.000443303,8.55295e-05,0,0,0.00884335,0.0145607,0.00463818,4.54115e-05,6.47588e-07,4.34908e-05,0.000672958,0.000186089,0,0.000144238,0.0606546,0.575348,0.885784,0.405689,0.0086661,0,0,0,1.75313e-05,4.96567e-05,0.000214033,0.000261599,0.000250388,0,0
2.730666667,0.0249745,0.431001,0.819948,0.397536,0.0231391,0.0103758,0.00601455,0.000321683,0.000135995,0.000441852,0.001557,0.0141972,0.0131628,0.00484531,0.000628097,0.00025989,0,1.70413e-05,0.0777057,0.826335,1.32173,0.556953,0.0134344,0.000227486,0.000608592,0.000921709,0.000815647,0.000625041,0.00710258,0.0180306,0.00228983,0.000556213,4.87411e-05,0.00055295,0.00105258,0.000736317,0.111239,0.617445,0.807829,0.310242,0.0106149,0.00119961,0.000915711,0.000630014,0.000782377,2.54085e-05,0.00314797,0.00674945,0.0214467,0.0339929,0.00851481,0.0014557,8.16841e-06,0.000283906,0.00263013,0.183466,0.714542,0.471225,0.0547417,0.00147579,0.000115565,0,0.000276101,0.0182994,0.0356661,0.0197293,0.00371233,0.00297156,0.00223184,0.00240118,0.000186089,0,0.00100766,0.0719222,0.583171,0.888435,0.406766,0.0117379,0.00169894,0.000502875,0,6.56327e-05,0.0075997,0.00587505,0.00265058,0.00370616,0.000462758,0.000156258
4.096000000,0.0260827,0.447454,0.8711,0.424224,0.0231391,0.0103758,0.00601455,0.000321706,0.00014526,0.000443311,0.00384011,0.0540541,0.0384212,0.00485517,0.000634289,0.00118982,0.00165493,0.000713166,0.0777992,0.840311,1.39813,0.642553,0.0519807,0.00634819,0.000608592,0.000921709,0.000815647,0.000625041,0.00710258,0.0182328,0.00453323,0.0142234,0.0064884,0.000646305,0.0150184,0.0176263,0.117226,0.618032,0.808302,0.317383,0.0375907,0.0253748,0.00715058,0.000630014,0.000782377,2.85584e-05,0.00326924,0.00712214,0.0233304,0.035306,0.00854982,0.0014557,1.13314e-05,0.000787583,0.00776135,0.188736,0.716648,0.471384,0.0548424,0.00212749,0.00244496,0.00272066,0.000294313,0.0183035,0.0358295,0.0204295,0.00409202,0.00304619,0.0031675,0.00451239,0.00305328,1.92317e-05,0.00101797,0.0740371,0.594105,0.902163,0.409539,0.0126438,0.00574439,0.00723035,0.00288065,9.32525e-05,0.00804801,0.0163191,0.0237705,0.00696541,0.000464153,0.000156298
5.461333333,0.0275656,0.448453,0.871373,0.424224,0.0231391,0.0108568,0.0081253,0.012227,0.0213022,0.00665204,0.0046082,0.054385,0.0384695,0.00485517,0.000634289,0.00118982,0.00251949,0.00701678,0.0873646,0.843377,1.40261,0.644361,0.0519807,0.00634819,0.000639247,0.00303151,0.00793944,0.038661,0.0659301,0.0307709,0.00453323,0.0142234,0.0064884,0.000646305,0.0150184,0.0224573,0.135889,0.652557,0.836084,0.317742,0.0377083,0.0253748,0.00715058,0.000630014,0.000801527,0.00824444,0.0208513,0.0133134,0.0241463,0.035306,0.00854982,0.0014557,1.13314e-05,0.00278884,0.0143527,0.21292,0.768606,0.505276,0.0548424,0.00212749,0.00244496,0.00272066,0.000294313,0.0183059,0.0367983,0.0213645,0.00421527,0.00304619,0.0031675,0.00451239,0.00305328,1.92317e-05,0.0311951,0.163521,0.663993,0.924807,0.411633,0.0126438,0.00574439,0.00723035,0.00288065,9.32525e-05,0.00804801,0.0163191,0.0237705,0.00696541,0.000464153,0.000156298
6.826666667,0.0282408,0.449166,0.889917,0.44357,0.0276493,0.0111045,0.00852265,0.0126846,0.0223421,0.00716224,0.00466827,0.0552998,0.0435771,0.0114806,0.00246833,0.00119424,0.00265523,0.00802731,0.0894292,0.844768,1.40379,0.657682,0.0590686,0.00772979,0.00319209,0.00723711,0.0101304,0.0387099,0.0667072,0.0318338,0.011867,0.0408575,0.0158717,0.00125108,0.0154517,0.0234001,0.136763,0.65259,0.837463,0.319965,0.0382538,0.0253788,0.0077196,0.00238477,0.00300606,0.00861746,0.0208514,0.0141007,0.0251277,0.0353892,0.00854983,0.0016839,0.00170569,0.0070481,0.0182431,0.213219,0.76952,0.507304,0.0554133,0.00217536,0.00261965,0.0032834,0.00062047,0.0190978,0.0464235,0.0314726,0.00619894,0.00328939,0.00328738,0.00451268,0.00308326,0.000112708,0.0312016,0.164417,0.670212,0.932825,0.412831,0.0126929,0.00575382,0.00724472,0.00288402,9.84501e-05,0.0107475,0.025923,0.0280155,0.0100436,0.00102614,0.000202249
8.192000000,0.0378465,0.46169,0.89093,0.444429,0.0286907,0.0126369,0.00964049,0.0140135,0.0239921,0.00917394,0.0101854,0.0566924,0.0437901,0.0124368,0.00422934,0.00227074,0.00391276,0.0116028,0.0947044,0.858787,1.41737,0.659054,0.0602612,0.00862338,0.00348089,0.00726342,0.0103383,0.0391352,0.0671162,0.032915,0.0122934,0.0413066,0.0174895,0.00469265,0.0185232,0.0241185,0.137543,0.654881,0.841225,0.322514,0.0387086,0.0257224,0.00863362,0.00590154,0.00919035,0.0113258,0.0209501,0.0141717,0.0254092,0.0356817,0.00931008,0.00409795,0.00548674,0.00996584,0.0189606,0.213289,0.769892,0.508626,0.0569228,0.0067448,0.0119778,0.00817379,0.00107434,0.0199238,0.046806,0.0314849,0.0066169,0.00540018,0.00394057,0.0050058,0.00978026,0.00755792,0.0347693,0.167464,0.676706,0.933254,0.414766,0.0142602,0.00695898,0.0103511,0.00702354,0.00126617,0.0107841,0.0265012,0.0293473,0.0100876,0.00117591,0.00085229
9.557333333,0.041036,0.470753,0.896999,0.4464,0.0304906,0.0126799,0.00964049,0.0142504,0.0245231,0.0105831,0.012353,0.0595912,0.0442818,0.0134138,0.00462918,0.00227074,0.00393774,0.011737,0.0949716,0.861036,1.42652,0.668855,0.0663003,0.0108838,0.00489621,0.00759572,0.0106281,0.0397029,0.0676366,0.0333134,0.0136694,0.0438898,0.0184581,0.0054645,0.0189948,0.0241969,0.13758,0.654993,0.841306,0.323658,0.0442897,0.0293749,0.00924002,0.00632255,0.0100379,0.0133086,0.0232804,0.0153245,0.0262499,0.0371924,0.0107245,0.00431157,0.00553111,0.0101941,0.0199351,0.21534,0.771737,0.509674,0.0576688,0.00746031,0.0121961,0.00819538,0.00152016,0.0207321,0.0489217,0.0336651,0.00772596,0.00635069,0.00573168,0.00643691,0.00998329,0.00755792,0.0348123,0.169535,0.681978,0.936823,0.415862,0.0149886,0.00695898,0.0103511,0.00720315,0.00179881,0.0113681,0.0287866,0.0320532,0.0108735,0.00208889,0.00119517
10.922666667,0.0447608,0.473142,0.897761,0.446612,0.0306058,0.0129248,0.011768,0.0200092,0.0291965,0.0120363,0.0130822,0.059802,0.0444577,0.0136894,0.00484587,0.00232893,0.00393774,0.011836,0.0960406,0.863232,1.42869,0.672128,0.070084,0.0119905,0.00521216,0.00878419,0.0120958,0.0400838,0.0681356,0.034214,0.0141875,0.0441492,0.0185439,0.00553388,0.0192417,0.0244917,0.137755,0.655411,0.842702,0.325681,0.0457456,0.0295305,0.0108291,0.0109187,0.0124317,0.013713,0.0234316,0.0159676,0.0290672,0.0406619,0.012027,0.00520642,0.0059942,0.01224,0.0214057,0.216014,0.77242,0.510381,0.0584686,0.00887338,0.0134534,0.00871213,0.00259269,0.0211749,0.0489747,0.0337586,0.00789528,0.006827,0.00777828,0.00943498,0.0115777,0.00917476,0.0404019,0.180315,0.6843,0.936913,0.415955,0.0150833,0.00707839,0.0108669,0.00795645,0.00244245,0.0117722,0.0292828,0.0327005,0.0117722,0.00291547,0.00168838
