TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
155.029333333,-263.334,39.8533,2.7829,11.498,7.93035,8.53695,-1.58344,-1.35465,4.63523,5.96391,-2.84262,1.04836,-2.88195,8.02436,-2.03025,3.86438,1.78228,3.83406,-1.90048,5.57437,3.31647
155.050666667,-270.71,42.3086,9.14537,8.45596,7.25616,6.18602,-3.12145,2.40163,4.74631,-0.626132,-4.5468,3.64389,0.221223,6.14626,-1.63413,3.59488,0.992532,0.824926,-1.79298,2.00608,1.95842
155.072000000,-287.941,44.6114,3.56556,2.69378,8.8811,2.12166,-3.0245,2.69115,2.90084,1.9691,4.7018,4.36537,5.23401,5.92728,2.73319,3.01072,3.87147,0.252293,0.391642,-0.572497,1.70736
155.093333333,-288.272,49.7951,-0.0555951,7.31855,10.574,2.417,-2.42344,3.60668,1.11632,2.86591,0.581335,6.48458,5.48625,6.69282,-1.32057,3.77325,1.44593,1.24157,-1.47551,3.50227,2.91269
155.114666667,-285.276,54.7954,5.08663,6.0948,9.01445,0.0953346,-3.3755,2.59926,2.18553,2.31377,-1.22004,4.3552,5.20595,6.4925,0.726179,3.51847,3.51854,2.40842,-0.438426,3.09499,1.42168
155.136000000,-280.405,57.0522,4.84678,6.02229,7.97842,1.83404,-4.94652,2.32185,1.01167,2.7571,-0.799058,1.71085,4.12785,5.18242,-0.710252,5.03926,3.80668,3.12863,-0.187139,4.76183,3.38851
155.157333333,-274.351,60.0476,4.4757,2.48221,9.39516,4.10571,-3.45723,2.17542,0.801933,-0.730731,-1.87958,5.26111,4.40125,2.93,-0.701452,3.36324,5.08699,5.035,0.214858,1.3432,-0.0233707
155.178666667,-139.927,-3.61075,8.07872,7.49871,0.257651,-1.4914,-1.47067,0.872789,-0.319638,0.931528,-0.468162,2.41083,2.48095,3.51394,1.2392,0.564532,-1.84569,-2.01923,-1.22755,-0.907394,0.294513
155.200000000,-135.257,-10.9325,3.72486,11.6908,7.46847,3.84221,-0.582781,-0.22134,-0.934784,-0.946407,-0.203645,-0.4076,0.611348,0.601464,-1.08271,0.164811,0.129291,-2.21933,-1.47007,-1.25864,-0.739409
155.221333333,-150.776,-12.4455,2.68882,13.3008,7.94821,4.78924,2.19849,1.22204,-0.997904,0.31342,-1.30791,-2.06935,-0.171945,1.0508,-2.19028,-2.60436,-0.315676,-2.54506,-0.611113,1.15328,1.16586
155.242666667,-162.427,-6.96267,4.86342,10.6359,7.68262,4.09172,0.00188683,-4.51048,-3.86224,0.134096,-0.66587,-0.219968,1.9657,3.59472,2.66497,2.58436,-1.49967,0.0726973,1.00956,0.474041,1.39936
155.264000000,-163.638,-2.63368,4.98622,1.85008,5.41022,5.25167,-4.23528,-2.6354,-1.97885,-0.801085,2.96887,4.2027,3.925,5.24066,2.63544,2.19861,-1.77062,0.568732,-0.376674,-0.101658,1.1964
155.285333333,-169.577,-0.817764,4.60859,-0.981214,7.30871,4.97787,-3.55317,-2.76182,-1.60497,2.84842,5.99992,3.16226,5.36233,2.79927,-1.06449,3.05829,-1.35848,-0.138795,-0.783217,-0.202187,-0.709189
155.306666667,-172.048,3.8782,-2.86366,-1.64706,3.29813,2.36043,0.0110928,-2.00668,2.42715,4.73183,5.10919,4.55583,4.76664,1.5773,-2.41047,3.43097,1.9799,2.11783,1.60858,0.296761,-0.803346
155.328000000,-167.284,3.46818,1.59843,-1.42014,5.55964,3.68697,0.223837,-1.68158,-0.346402,2.78427,3.06428,2.07617,3.60196,0.571511,-2.14685,2.7655,-0.379599,-0.569625,0.191231,-2.01429,0.0822463
155.349333333,-167.139,1.71137,4.96957,-1.51807,5.0989,5.08211,0.890717,-0.510988,0.534926,1.9213,3.95134,2.145,2.95655,1.69645,-2.595,3.21796,1.24112,0.0428965,1.288,0.44098,0.319897
155.370666667,-165.889,-1.12673,8.81626,-1.21324,7.03273,7.40911,-0.199966,0.026784,-0.762901,0.849458,4.03041,2.63324,4.87368,1.75754,-3.11735,1.99216,0.187272,-1.89692,-0.509528,-1.43647,-3.02731
155.392000000,-173.74,1.59878,7.39763,-2.9984,3.53936,6.69408,0.486575,0.376026,-2.01486,0.510447,2.1636,1.05819,5.24161,2.25072,-3.6873,1.03906,-0.303224,-0.355601,-0.422527,0.721381,-2.47904
155.413333333,-192.314,5.36974,10.1617,-4.37046,1.21534,4.62205,-0.139963,-2.27012,-3.48453,-2.22239,-5.32556,-3.90721,1.85164,3.83687,-2.34228,5.02779,-0.699664,-4.10891,0.972303,3.41569,-1.32459
155.434666667,-221.189,19.9738,1.84928,4.34525,7.95877,4.15541,2.9337,-3.24973,-3.83885,-0.864489,-4.68523,-7.92826,1.60215,3.55751,-0.679916,2.73077,-0.161624,-6.45948,-1.87553,3.13976,3.37318
155.456000000,-235.939,34.3161,-8.45983,9.73596,4.89735,0.697123,7.08512,-3.98982,-4.00537,2.45622,-5.90921,-5.30718,-4.26613,4.96954,-2.94775,3.58671,0.817849,-3.92549,-2.08247,5.27854,2.47789
155.477333333,-244.261,36.57,-8.36046,4.88751,4.75827,-1.06527,4.22495,-1.63245,-5.52106,5.63024,-4.59295,-4.45925,-3.9228,4.3125,-0.885725,3.93644,0.527013,-1.62682,-2.94444,4.08723,1.07674
155.498666667,-237.266,39.2171,-9.38584,3.55085,4.46747,-5.50216,7.95043,-4.61461,-7.37275,6.15938,-3.71693,-4.02111,-5.7137,3.6699,-3.48458,2.57578,-1.16963,-0.235087,-4.86922,5.06114,1.4925
155.520000000,-236.371,40.0272,-8.24394,4.53619,6.49924,-3.61836,7.30346,-3.80301,-5.58743,5.11426,-2.75194,-2.25317,-3.03119,4.49708,-4.47046,2.05834,-0.954346,-2.56266,-4.44491,3.89252,3.08811
155.541333333,-243.125,39.8875,-10.7545,5.29735,3.83343,-2.15667,4.44901,-2.04497,-7.8811,5.07814,-3.81085,-2.80123,-5.89461,5.79125,-4.74274,3.06863,-0.345981,-1.46247,-4.87359,4.76021,-0.0627197
155.562666667,-235.308,39.1173,-10.1702,6.69907,3.80231,-1.28385,6.69717,-3.3639,-6.67534,2.50223,-3.58599,-2.50683,-4.33783,7.31263,-3.14838,2.80907,0.244677,-1.96325,-3.44824,2.87122,0.359933
155.584000000,-237.933,38.8484,-9.79885,5.58409,1.15173,-4.44925,2.45338,-5.29271,-7.14551,4.01195,-4.44731,-3.49204,-5.58752,5.15331,-3.10863,0.50167,-0.878597,-3.93714,-5.434,2.79214,2.63626
155.605333333,-189.18,-5.5797,18.0674,-1.03455,-3.56349,6.28989,-3.20013,-4.02605,-3.30277,1.32645,0.0514628,-4.00175,-2.42248,1.91768,-1.76648,0.665788,-0.147005,-3.34299,-4.90998,2.42882,2.93989
155.626666667,-192.249,-2.25942,15.5351,-4.40067,-0.870788,1.93933,-1.38986,-5.02541,-4.97466,-2.68585,0.655223,-4.84739,-3.76958,0.677662,-2.28878,1.17714,0.735028,-4.86193,-3.53092,1.6988,3.93988
155.648000000,-210.318,13.9949,9.98924,-2.79392,1.75326,0.536936,0.021863,-2.74518,-4.92417,-1.07568,1.24894,-4.63825,-2.11379,2.06667,-0.83237,3.23324,3.36991,-4.1727,-4.66454,2.30304,3.06002
155.669333333,-217.665,24.3836,0.160451,-2.66056,-3.21586,-0.645116,-0.448858,-0.890316,-8.35347,-1.43137,-2.10819,-4.91858,0.409158,1.83505,1.86058,-0.368944,1.47876,-2.97681,-6.34404,2.82352,2.15733
155.690666667,-212.664,24.4974,-8.31308,0.343498,-6.49358,3.31422,-2.69493,0.166463,-8.71153,-0.118414,-4.33745,-1.23119,0.692733,3.20328,-1.00027,-3.59743,1.81055,-1.61271,-4.80412,4.28208,4.71919
155.712000000,-209.848,28.6456,-7.09353,2.89771,-3.04572,2.00307,-3.43191,0.982639,-8.25043,0.264246,-3.27919,3.07611,1.85365,5.39927,-3.64635,-2.75545,-1.95868,0.0562878,-6.34059,5.30026,1.57845
155.733333333,-216.738,28.8362,-10.3143,1.16055,-4.58528,0.768571,-4.86359,1.55044,-8.68129,-1.53954,-4.10698,1.09634,1.44949,2.92585,-4.87328,-5.25629,-1.23247,0.0234307,-5.92447,5.45914,-1.00777
155.754666667,-223.611,33.0069,-6.86758,0.8137,-7.8239,6.51836,-6.6969,3.39237,-7.57957,0.756563,-3.01731,2.72664,3.12914,4.35924,-2.86416,-4.15569,2.46693,-1.83613,-4.15153,3.63466,-0.919383
155.776000000,-234.975,25.5803,1.8272,8.23138,-4.70022,5.97739,-5.06235,-0.673389,-6.62027,1.95979,-2.13071,-0.335138,-1.54122,5.89514,-4.88727,-2.24283,-2.34204,-1.57733,-8.41624,1.46479,-1.48714
155.797333333,-232.455,23.7446,4.80163,6.06056,-3.47541,4.25844,-6.76491,4.05155,-4.01256,-3.49333,-3.51065,3.34888,4.42872,2.06723,-5.82267,-4.32442,0.652586,3.19377,-6.47155,4.69918,-2.7173
155.818666667,-206.206,-1.75517,15.9067,-2.67518,-0.0369108,2.38329,-5.27538,1.65206,0.783756,-3.87736,-0.558151,1.62117,4.69563,-0.441699,-4.44768,1.1666,-0.382921,0.08309,-1.56781,0.69024,0.229776
155.840000000,-223.267,-6.55772,23.1763,0.532577,-3.93059,-2.45185,-7.74163,-4.5518,-1.6667,-5.41286,-4.29383,-2.81164,-1.19272,-0.562997,-4.37736,-1.8653,-2.39691,-0.535151,-1.94091,-2.58618,-0.835038
155.861333333,-248.258,14.3021,18.2823,-3.75541,0.0247214,-0.681821,-8.38194,-1.39712,1.57264,-3.49507,-0.372139,0.967522,0.558912,0.384154,-2.6531,0.445068,0.477764,-1.71077,-0.994363,-0.636626,0.815717
155.882666667,-240.171,22.3601,-0.752226,8.55227,-6.24496,4.45814,-9.9686,0.993809,-3.74776,-2.2713,-4.94359,2.61711,0.193105,-2.04887,-3.65336,0.08013,-1.41644,-0.128569,-2.27517,-1.09321,-0.457436
155.904000000,-230.872,15.7577,-1.8738,5.45485,-6.17588,6.21725,-7.66151,0.692372,0.0918792,-1.27571,-5.40139,3.45975,1.4814,-1.94188,-3.57448,-0.798657,-1.2008,1.77785,-1.43907,-0.270233,1.50621
155.925333333,-222.313,13.1009,-1.47257,6.79262,-3.51234,5.66619,-8.71129,2.44883,-2.19869,-4.43506,-7.18021,0.923613,-0.582302,-4.74421,-4.45111,0.4711,0.278816,1.7095,-1.42831,-3.1857,-0.117372
155.946666667,-226.6,14.3199,-1.48222,6.76971,-3.90304,11.2886,-10.2094,1.30588,-1.39284,-1.88312,-8.98801,2.46737,-0.875394,-5.21103,-4.75107,1.49684,-0.633847,3.5071,0.663216,0.771343,-1.02039
155.968000000,-233.271,18.9798,1.78838,5.99705,-7.60424,5.35229,-8.96011,1.59575,-2.069,-1.23829,-3.91787,6.20553,2.06599,-2.76011,-6.01345,-1.82101,-1.74822,1.35463,-0.387666,-1.29808,-1.25845
155.989333333,-259.38,29.7458,-2.91779,6.93726,-8.62925,8.75373,-9.92736,3.44878,-1.19157,-1.62906,-6.98874,1.00547,2.28865,-0.653654,-5.35445,1.57674,-1.99843,1.59561,-2.73429,-0.283902,-0.025991
156.010666667,-276.783,48.495,-0.146661,3.26429,-1.67257,1.29122,-8.17783,2.25364,-3.63414,-4.40826,-5.61604,0.283364,-1.29072,1.12228,-7.6447,0.193265,-0.373038,-0.0330217,-4.3687,1.02514,0.778574
156.032000000,-211.345,-4.05059,24.9444,-2.80899,-6.58049,-0.408328,-8.87028,-1.91516,1.79796,-2.2923,-5.13815,-2.07609,-1.59287,-2.28749,-4.52936,-2.70132,-2.6405,-0.521407,-2.83473,0.976747,1.36827
156.053333333,-208.27,-1.55543,34.7203,9.76461,3.81261,7.4731,2.94114,3.67804,5.34024,0.441936,2.14897,6.679,7.41248,3.89395,-2.06676,-1.07628,-1.03601,-1.38222,-3.56311,-1.82723,2.46191
156.074666667,-228.391,15.2582,29.6221,3.64648,5.6554,6.05104,-0.0452657,4.31174,9.33276,0.208841,-1.35457,0.601983,4.17664,5.07418,-1.26791,1.32366,3.29276,-0.142807,-1.0531,0.593064,2.96153
156.096000000,-234.158,34.1947,11.5019,0.686499,1.31993,5.53324,-0.192164,3.75475,8.86939,3.64661,-3.16816,1.98736,5.11382,7.24386,1.74279,3.88543,1.93752,-2.46973,-1.04624,1.12454,-0.178612
156.117333333,-223.85,38.1609,-3.18972,12.2361,-1.17477,4.79209,4.03383,2.88348,8.7212,3.6402,-2.59588,0.0988706,-0.147055,5.20518,-3.98285,3.07382,2.30926,-4.07016,-2.00681,1.81554,0.0314815
156.138666667,-219.707,34.861,-3.04002,12.6534,-3.69864,2.39224,-0.573241,3.28951,6.30384,5.74751,-3.01529,0.773827,3.96836,7.93082,-2.15813,5.99553,2.97898,-2.35229,-2.39278,1.83182,0.0263476
156.160000000,-218.255,32.863,-2.80608,13.5384,-3.37554,1.26196,-1.69282,5.79733,5.66699,7.06923,-1.53242,2.08739,3.18658,7.50217,-0.726023,5.02625,4.42258,-4.94246,-2.38734,2.38353,-1.5086
156.181333333,-208.123,34.4053,-0.673666,12.564,-5.45394,3.89524,-2.90809,5.66937,4.27619,3.69044,-5.21186,2.83353,1.85365,7.48635,-1.89666,3.43368,4.21835,-7.66207,-2.97035,5.18527,-2.08454
156.202666667,-211.318,29.9672,-2.19993,13.8662,-2.53313,4.04198,-0.985307,7.94087,3.17466,2.68326,-3.0808,2.41049,-0.523832,8.12143,-2.22343,4.20824,0.623115,-4.58095,-1.44681,7.11981,-0.146319
