TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
6.016000000,0.832604,1.21908,1.63464,0.545696,0.093256,0.673209,0.0708617,0.811062,0,0,1.23491,0.0198259
6.058666667,0.999465,0.997803,1.94846,0,0.107914,0.784714,0.0757071,0.608765,0,0,2.00415,0.0488984
6.101333333,1.10983,0.785074,1.73649,0,0.113768,0.890275,0.0693626,0.570152,0,0,2.60609,0.299071
6.144000000,0.761532,1.0717,1.02265,0,0.0346021,1.18683,0.0375916,0.657786,0,0,2.78056,0.320296
6.186666667,0.454155,1.0547,0.916164,0,0.0257952,1.23796,0.0378286,0.787736,0,0,2.58369,0.0920934
6.229333333,0.441546,0.945907,0.94896,0,0.0258311,1.30376,0.0403572,0.862986,0,0,2.58701,0.0294958
6.272000000,0.957803,0.551883,0.626845,0.789603,0.0242151,1.22009,0.0442065,0.645208,0,0,2.44433,0.101851
6.314666667,1.06524,0,1.0588,1.77292,0.0230351,0.709837,0.619849,0.731966,0,0.676513,0.822193,0.219952
6.357333333,0.895694,0,2.06546,1.36521,0.150239,0.70154,0.573984,0.186505,0.014875,0.972289,0.12731,0.165461
6.400000000,0.759172,0,2.61133,0.932002,0.177306,0.728457,0.465408,0.00732874,0.773456,0.782743,0.0731107,0.0549565
6.442666667,0.716344,0.0368969,2.82082,0.82102,0.17765,0.735036,0.3813,0,1.09525,0.522633,0.124685,0.0103421
6.485333333,0.8122,0.469167,2.66776,0.615837,0.144668,0.805977,0.306576,0,1.25539,0.302774,0.17206,0
6.528000000,1.02904,1.39095,1.46092,0.197542,0.0581208,1.17859,0.215827,0,1.51271,0.225499,0.215727,0
6.570666667,1.0968,1.23973,0.0805996,0.154796,0.0230647,1.30908,0.0698342,0.212231,2.05968,0.029673,0.151802,0
6.613333333,1.22117,0.744876,0,0.379123,0.0749875,1.20021,0.0346869,0.217335,2.40164,0,0.022867,0
6.656000000,1.18325,0.849795,0,0.173781,0.113659,1.08741,0.0492824,0.0812073,2.5195,0,0.02432,0
6.698666667,0.911289,0.895085,0,0.137135,0.111707,1.09246,0.0552323,0.0218422,2.51527,0.196552,0.0388939,0
6.741333333,0.74954,0.772427,0,0.146903,0.0548851,1.13229,0.073807,0,2.1377,0.391751,0.542579,0
6.784000000,1.25111,0.212151,0,0.173076,0.0240975,1.41316,0.0764473,0,1.25115,0.262892,1.76024,0.00436149
6.826666667,1.41457,0.148631,0,0.137238,0.0233357,1.78318,0.0540468,0,0.602285,0.0214106,2.43332,0.00642766
6.869333333,1.48715,0.101586,0,0.0497994,0.0286946,1.9895,0.0512873,0.300259,0.071623,0,2.47573,0.0032619
6.912000000,1.57915,0.0983845,0,0,0.0290058,1.64316,0.100778,0.743802,0.453805,0,2.4894,0.0518564
6.954666667,0.988658,0.61755,1.11541,0.00222722,0.0347226,0.937001,0.0404304,1.00796,0.675126,0,2.20455,0.137683
6.997333333,0.20225,2.17048,1.00208,0.00862372,0.0372472,1.08992,0.0209368,1.12245,0.672049,0.00281461,1.20964,0.285618
7.040000000,0.206287,2.46182,0.908627,0,0.0518227,1.06443,0.369471,0.821781,0.486537,0,0.82717,0.337586
7.082666667,0.250864,2.40214,0.68001,0.00531866,0.119486,0.888237,0.521934,1.31229,0.478645,0.0263388,0.585883,0.216864
7.125333333,0.508194,2.02363,0.420669,0.0129562,0.196823,0.691949,0.452838,1.43407,0.274973,0.108926,0.713761,0.0450279
7.168000000,1.66549,0.989967,0.30995,0.0307724,0.246513,0.711867,0.192313,1.43929,0.127854,0.0373203,0.816222,6.01573e-05
7.210666667,2.18299,0.478472,0.209102,0.045378,0.246341,0.736946,0.0753307,1.84632,0.051058,0,0.696264,0
7.253333333,2.41254,0.456419,0.229994,0.0488505,0.189612,0.688257,0.0532379,2.28435,0.05275,0.0414641,0.229516,0
7.296000000,2.81514,0.51951,0.295331,0.0389297,0.221865,0.55931,0,2.09579,0,0.105119,0.00113759,0
7.338666667,3.22059,0.389886,0.410513,0.0342383,0.215904,0.336218,0.0311807,2.08333,0.016194,0.0814151,0.00039298,0
7.381333333,3.51318,0.300053,0.531241,0.0451569,0.196567,0.429607,0.0288027,2.16457,0.0238988,0.093733,0.0874544,0
7.424000000,3.46853,0.323381,0.490545,0.0232962,0.119756,0.885767,0.00232798,1.87635,0.00914279,0.0661528,0.295771,0
7.466666667,3.21671,0.282778,0.328845,0.0029842,0.151258,1.28524,0.0339358,1.28035,0,0.0538112,0.732586,0
7.509333333,3.01938,0.209982,0.250582,0.00797102,0.774207,1.33543,0.0524117,0.869933,0,0.0836845,1.46579,0.0323042
7.552000000,2.14022,0.147826,0.418726,0.0406748,1.07566,1.22225,0.0350655,0.833318,0.0770106,0.0371275,2.35471,0.0680638
7.594666667,0.428137,0.142494,0.718258,0.0619955,1.04518,0.810263,0.160419,1.33563,0.110382,0.0453023,2.92906,0.00420461
7.637333333,0.154833,0.188241,0.886509,0.0537782,1.15189,0.330017,0.200279,1.6071,0.103396,0.0727068,2.66414,0.0444955
